image_id,validation_index,source_filename,roi_x,roi_y,roi_width,roi_height,roi_mse_improvement,roi_texture_energy,roi32_improvement,roi40_improvement,roi48_improvement,roi64_improvement,local_psnr_global,local_psnr_hard,delta_local_psnr,p95_global,p95_hard,delta_p95_reduction,roi_residual_energy_reduction,roi_structured_tv_reduction,global_patch_mse_mean,hard_patch_mse_mean,global_gini,hard_gini,roi_ciede2000_hard,roi_ciede2000_oklab,roi_ciede2000_reduction,roi_chroma_error_hard,roi_chroma_error_oklab,roi_chroma_reduction,semantic_proxy_mean_rgb,semantic_proxy_texture,rank_main,external_local_range,external_vs_hard_local_gap,external_score_raw,external_selection_score,rank_external,roi_local_mse_hidden,roi_local_mse_maskwm,roi_local_mse_global,roi_local_mse_hard,roi_local_mse_oklab,content_diversity_distance
0815,14,0815.png,44,72,40,40,0.0002634786651469767,0.05659585952758789,0.0002616624115034938,0.0002634789049625397,0.0002543241199519899,0.00022925951634533703,30.533470730919618,32.06957445315642,1.0481741741160953,0.000928430468775332,0.0007352355169132352,0.0001931949518620968,0.003960550297051668,0.0057925693690776825,0.0007625399739481509,0.0005808154819533229,0.07268160761168198,0.0742463154857894,6.225104808807373,3.970094680786133,2.2550101280212402,6.970811367034912,4.380436420440674,2.5903749465942383,0.3568512499332428,0.039585791528224945,14,0.0006061854073777795,0.0002926973975263536,0.00042792325548361986,0.20554452289376762,21,0.0012167199747636914,0.0006105345673859119,0.0008844085386954248,0.0006209298735484481,0.000242372349021025,
0818,17,0818.png,8,76,32,32,0.00020512327319011092,0.09048286080360413,0.00020512327319011092,0.0001962563581764698,0.00017835800018575456,0.00016348791541531682,29.87912848812209,30.845477461388317,0.8215948248906102,0.0008286536613013595,0.0006809580372646451,0.00014769562403671443,0.002624401357024908,0.0034486521035432816,0.0006885628099553287,0.0005776196485385299,0.04153913746492504,0.04660827447284544,6.524022102355957,4.218016624450684,2.3060054779052734,7.519561767578125,4.739780426025391,2.7797813415527344,0.5775483250617981,0.04102083295583725,24,0.00013435003347694874,0.0008738928590901196,0.000407344670384191,0.20530131381477143,22,0.0017641672166064382,0.0016298171831294894,0.0010282226139679551,0.0008230993407778442,0.0003199118946213275,
0823,22,0823.png,88,36,32,32,0.0003311642212793231,0.008716017007827759,0.0003311643667984754,0.0003163943067193031,0.00030869167918960255,0.00024080615548882633,29.89751494760383,31.59445739502644,1.371568788540717,0.0009314177586929873,0.0006893836834933609,0.00024203407519962639,0.004983725491911173,0.008035987615585327,0.0006832695798948407,0.0005580873694270849,0.06651214715854965,0.046650957653785165,3.8432538509368896,1.812782883644104,2.030470848083496,7.589428901672363,3.5333404541015625,4.056088447570801,0.5602099895477295,0.03216889873147011,2,0.000503639952512458,0.0,0.00029287082288647075,0.18998362782829922,23,0.0005689543904736638,6.531443796120584e-05,0.0010238786926493049,0.0006927144713699818,0.00019966128456871957,0.3081958442926407
0820,19,0820.png,56,76,40,40,0.00022502586944028735,0.06235776901245117,0.00021690549328923225,0.00022502582520246507,0.0002096012726219164,0.00019073033763561398,31.179740839228312,32.699459649180206,0.7097945573938809,0.0007705777388764545,0.0006503347103716806,0.00012024302850477397,0.003839228767901659,0.005744852125644684,0.000647098058834672,0.0005428595468401909,0.052072594980963886,0.05142752112964297,6.801964282989502,4.01499605178833,2.786968231201172,6.491024971008301,3.6689627170562744,2.8220622539520264,0.5245850682258606,0.05083269253373146,36,0.000254738493822515,0.0005923436838202178,0.00036695778544526547,0.18609003866769253,24,0.0012568115489557385,0.0010020730551332235,0.0007621244876645505,0.0005370986182242632,0.0001714355021249503,
0843,42,0843.png,48,32,32,32,0.0001920638605952263,0.08347681909799576,0.0001920636568684131,0.00019143957644701003,0.00017516221851110458,0.0001478960330132395,31.39492294915555,32.73093988839498,0.9207166494431753,0.0007002896745689213,0.0005700767651433125,0.00013021290942560881,0.0033158385194838047,0.004519535228610039,0.0005805947002954781,0.00047699082642793655,0.05093690399044668,0.0519329997801955,6.133719444274902,3.5699257850646973,2.563793659210205,6.227162837982178,3.4953882694244385,2.7317745685577393,0.1370130032300949,0.015309132635593414,17,0.0003828955232165754,0.0005966295429971069,0.0004195360976154916,0.17979447632074805,25,0.0013212967896834016,0.0009384012664668262,0.0007252833456732333,0.000533219485078007,0.00017724068311508745,
0825,24,0825.png,8,24,40,40,0.0002730650012381375,0.0684168815612793,0.00026855734176933765,0.0002730650082230568,0.00024197434282137288,0.00021030260541010648,31.01015763861234,32.84491730272203,0.6920880722850207,0.0008477830560877919,0.0007156827923608944,0.00013210026372689754,0.0045941537246108055,0.005868189036846161,0.0007241927087306976,0.0005808864370919764,0.04771634411305115,0.04795548799825363,6.00090217590332,3.473544120788574,2.527358055114746,6.109079360961914,3.49462890625,2.614450454711914,0.4748781621456146,0.05344182625412941,38,0.0002608720678836107,0.00035220698919147253,0.0002952778770122677,0.17934902066882807,26,0.0007411785190925002,0.001002050586976111,0.0007924725650809705,0.000519407563842833,0.00017531338380649686,
0809,8,0809.png,28,52,32,32,0.00028548407135531306,0.042252879589796066,0.0002854841877706349,0.0002478772401809692,0.000223067459753818,0.00020610350475180894,30.577875807426352,32.29201155989075,0.7515458069218148,0.0008593217935413122,0.0007218373066280037,0.0001374844869133085,0.0044149612076580524,0.00574389286339283,0.0007631544722244143,0.0006077500875107944,0.04116223622799474,0.0633169309548388,6.232416152954102,3.5632472038269043,2.6691689491271973,6.636337757110596,3.696396827697754,2.939940929412842,0.43480050563812256,0.03164387866854668,33,0.000565770547837019,7.577810902148485e-05,0.0003382158989552408,0.17879544922361734,27,0.0009485911577939987,0.00038282060995697975,0.0008754118462093174,0.0005899277748540044,0.00018765732238534838,
0834,33,0834.png,20,76,32,32,0.0002381839440204203,0.08315055817365646,0.00023818392946850508,0.0002278718166053295,0.00022533595458500914,0.00019800112931989133,30.53485523813808,31.898060088792697,1.0555405347495679,0.000835634142276831,0.0006496549613075331,0.00018597918096929789,0.0034960261546075344,0.00509648397564888,0.0006679452490061522,0.0005425008712336421,0.05802253304591456,0.06006128301069326,6.958827018737793,4.1747283935546875,2.7840986251831055,7.101047992706299,4.079497814178467,3.021550178527832,0.583491325378418,0.03353475034236908,13,0.00019226456061005592,0.0005353385931812227,0.0003215243486920371,0.17774298248119486,28,0.0010851490078493953,0.0012774135684594512,0.0008841266389936209,0.0006459426949732006,0.00021703883248846978,
0807,6,0807.png,52,28,32,32,0.0002599080326035619,0.022104613482952118,0.0002599082072265446,0.00020790446549654007,0.00018689176067709923,0.00016903624054975808,29.501421495844028,30.646221186706967,0.4257766598296868,0.0011336227762512863,0.0010504249657969922,8.319781045429409e-05,0.004076751414686441,0.004859602078795433,0.0008827230194583535,0.0007563993567600846,0.048660838799071376,0.06644607039521322,4.640741348266602,3.0844509601593018,1.5562903881072998,7.2403364181518555,5.014854431152344,2.2254819869995117,0.33170101046562195,0.03379812091588974,45,0.000767153047490865,0.0,0.0003972004778916016,0.17310341973614557,29,0.000994244241155684,0.000227091193664819,0.0011216512648388743,0.0008617432322353125,0.0004113531904295087,
0848,47,0848.png,88,72,32,32,0.00027001911075785756,0.049090683460235596,0.0002700192853808403,0.0002064918726682663,0.00020081531773838733,0.0001626766170375049,30.218919668128375,31.669663037631413,0.04293605469332107,0.0009341927070636302,0.0009411454084329307,-6.952701369300485e-06,0.0038989773020148277,0.006774125620722771,0.000806117954198271,0.0007067540427669883,0.04255161034471182,0.07717586515102574,5.4086408615112305,3.0081403255462646,2.400500535964966,6.917634963989258,3.866046190261841,3.051588773727417,0.4015893042087555,0.05012819543480873,50,0.0005009968881495297,9.655705071054399e-05,0.0003132473895675503,0.16347526188734224,30,0.001027877675369382,0.0005268807872198522,0.0009508412913419306,0.0006808221805840731,0.0002225828357040882,
0832,31,0832.png,12,20,32,32,0.00020060734823346138,0.07231055200099945,0.00020060724637005478,0.0001922585256397724,0.00016590095280359188,0.00016039158799685538,31.094509885906735,32.391090342643906,0.7995587645543374,0.0008161384903360158,0.0007170543831307441,9.908410720527172e-05,0.0032705708872526884,0.005489993840456009,0.0006886458140797913,0.0005546934553422034,0.05601960998919741,0.061363354070681005,6.644186973571777,3.623136520385742,3.021050453186035,7.235762119293213,3.982766628265381,3.252995491027832,0.3638356924057007,0.047960929572582245,29,4.803529009222984e-06,0.0007332302047871053,0.0002989136293763294,0.16195817137026078,31,0.0013122536474838853,0.0013074501184746623,0.0007772290264256299,0.0005766216781921685,0.0001867187093012035,
0811,10,0811.png,16,88,32,32,0.00026063190307468176,0.05223127081990242,0.0002606321359053254,0.0002451867610216141,0.00023743890536328158,0.0002113602531608194,30.023111827679443,31.342681228750088,1.187928014745534,0.0008907344890758395,0.0006927209615241736,0.0001980135275516659,0.004074735566973686,0.0043364837765693665,0.0006552132545039058,0.0005122597794979811,0.08257974595683502,0.07949643037299642,5.128727436065674,2.8041868209838867,2.324540615081787,7.222106456756592,3.9308595657348633,3.2912468910217285,0.279951274394989,0.02706093341112137,7,0.0005103801959194243,0.00011309454566799104,0.0003213805597624742,0.16091905071222445,32,0.0011023451806977391,0.0005919649847783148,0.0009946924401447177,0.0007340605370700359,0.00021900741558056325,
0819,18,0819.png,12,76,32,32,0.00023923703702166677,0.06225725635886192,0.00023923718254081905,0.00022787565365433692,0.00021409751692165932,0.0001987410942092538,30.687102743965305,32.115259017994255,0.8160787761747663,0.0008550174243282527,0.0007006066152825952,0.00015441080904565752,0.003695277962833643,0.004996821284294128,0.0007242577848955989,0.0005819855141453445,0.03952556471884328,0.03770133486954043,6.303282737731934,3.986212968826294,2.3170697689056396,6.694693565368652,4.010675430297852,2.684018135070801,0.40653499960899353,0.03937216475605965,25,0.00035744381602853537,0.0003023521858267486,0.0003145203896565363,0.15925851473636154,33,0.0010955064790323377,0.0007380626630038023,0.0008536694222129881,0.0006144323851913214,0.00022600892407353967,
0840,39,0840.png,40,44,40,40,0.00021663977531716228,0.07254936695098876,0.00021450335043482482,0.00021663976833224296,0.00019700179756101634,0.00018212107534054667,31.03099564174038,32.4257397182006,1.1617413053144716,0.0007643508579349145,0.0005843456456204876,0.0001800052123144269,0.0035400744527578354,0.005498142912983894,0.0006403474253602326,0.0004831854021176696,0.057468380476430055,0.05905487084856485,7.207137584686279,4.218047142028809,2.9890904426574707,6.858570575714111,3.824273109436035,3.034297466278076,0.2745135724544525,0.044572338461875916,10,0.000332045485265553,0.0003920035087503493,0.00032994965149555353,0.15563930202089032,34,0.0011300657643005252,0.0007980202790349722,0.0007886792882345617,0.0005720395129173994,0.0001858957693912089,
0812,11,0812.png,80,88,32,32,0.00017338682664558291,0.07478410005569458,0.00017338711768388748,0.00015969695523381232,0.0001469439206024011,0.00013383509940467775,31.337529668865912,32.50615464215201,0.8307749944415264,0.0007071851287037134,0.0005829401925439015,0.00012424493615981191,0.0029158126562833786,0.0036392007023096085,0.0006398927071131766,0.0005277048330754042,0.030367121321213407,0.028327702514632527,6.13845682144165,3.523303985595703,2.6151528358459473,6.38144588470459,3.6211113929748535,2.7603344917297363,0.45645609498023987,0.03928641602396965,23,0.00032476946944370866,0.0005555157840717584,0.0003752541510039009,0.15248417502609027,35,0.0012794454814866185,0.0009546760120429099,0.0007349317893385887,0.0005615449626930058,0.0001934901811182499,
0835,34,0835.png,8,76,40,40,0.00018620130140334368,0.04432622909545898,0.00018343105330131948,0.0001862012967467308,0.00017184934889276823,0.00016298900300171226,31.333138392650696,32.60052872935324,0.9713539138673184,0.0008997783006634563,0.0007222884451039135,0.00017748985555954278,0.003068276448175311,0.005640216171741486,0.0006522238836623728,0.0005109891062602401,0.05663085510067858,0.05980451546627254,5.902444839477539,3.298527717590332,2.603917121887207,6.6022047996521,3.5914266109466553,3.0107781887054443,0.37259092926979065,0.03852778673171997,16,0.0006572661804966629,0.00025584452669136226,0.0004225556258461438,0.15167584352612296,36,0.0011339515913277864,0.0004766854108311236,0.0007356752757914364,0.0005494739743880928,0.00017979653785005212,
