image_id,validation_index,source_filename,global_psnr,ours_psnr,psnr_mismatch,global_local_psnr,ours_local_psnr,delta_local_psnr_ours_minus_global,global_p95_mse,ours_p95_mse,delta_p95_mse_ours_minus_global,content_mean_luma,content_texture,roi_x,roi_y,roi_size,roi_mse_reduction,roi_color_reduction,roi_residual_energy_reduction,roi_structure_contrast,roi_texture_energy,roi_content_score,roi_mean_luma,roi_color_spread,roi_score,psnr_match_eligible,selection_rank,selected,sample_number,content_diversity_distance_from_sample_1
0814,13,0814.png,42.093424864548716,42.32316467864248,0.22973981409376165,40.41046113518257,40.63417490341721,0.22371376823463862,9.848330773820635e-05,9.503993169346359e-05,-3.443376044742763e-06,0.3490951955318451,0.005011853761970997,88,44,32,8.68707229528809e-06,0.28565895557403564,0.00045720962225459516,2.574268728494644e-05,0.006518927402794361,0.11562635470181704,0.33647388219833374,0.10910742729902267,0.8304612827359268,False,21,,,
0812,11,0812.png,41.95332352753395,42.08434959921337,0.1310260716794147,40.56659912107602,40.785942080470235,0.21934295939421844,9.295397285313811e-05,9.055829286808148e-05,-2.3956799850566313e-06,0.45645609498023987,0.010840319097042084,84,72,32,6.836012289568316e-06,0.14176136255264282,0.0003021933662239462,0.00019470020197331905,0.02507644146680832,0.22413640469312668,0.652703046798706,0.19905996322631836,0.9485677069872542,False,22,,,
0820,19,0820.png,41.708559540573305,41.83083460857645,0.12227506800314814,40.227978123821984,40.40696961587699,0.17899149205500464,0.00010191121327807195,9.64602004387416e-05,-5.45101283933036e-06,0.5245850682258606,0.014531943015754223,40,32,32,6.550633770530112e-06,0.11497312784194946,0.00025380917941220105,0.0002410602755844593,0.02509763464331627,0.19176680967211723,0.7276120781898499,0.16666917502880096,0.9039863244384637,False,23,,,
0824,23,0824.png,41.664871114010786,41.79979176846389,0.1349206544531043,40.006734985864334,40.184115649201686,0.17738066333735247,0.00010797061804623809,0.0001027941925713094,-5.176425474928692e-06,0.4960037171840668,0.011806468479335308,16,24,32,1.0307368029316422e-05,0.167132169008255,0.000470836297608912,0.00026126415468752384,0.008663073182106018,0.1553787887096405,0.7854725122451782,0.14671571552753448,0.906920098307641,False,24,,,
0834,33,0834.png,41.39576188679619,41.60670401532613,0.21094212852994332,40.05780527578585,40.215340379839546,0.15753510405369298,0.00010393682532594539,0.00010028502038039733,-3.651804945548065e-06,0.5834912657737732,0.008989385329186916,76,8,32,1.1331118912494276e-05,0.3043556809425354,0.0005425444105640054,0.0002221972681581974,0.0036635722499340773,0.10122281569056213,0.8727676868438721,0.09755924344062805,0.9065271931641525,False,25,,,
0838,37,0838.png,41.626862574547104,41.74685555525563,0.11999298070852404,39.72377406920862,39.879855662250485,0.1560815930418613,0.00012226325634401292,0.00011934514077438507,-2.918115569627844e-06,0.3524303138256073,0.007044577039778233,16,88,32,1.1066640581702814e-05,0.11720860004425049,0.0005332358414307237,0.0001460472121834755,0.017036858946084976,0.3290831483900547,0.729418158531189,0.3120462894439697,0.9420944362006103,False,26,,,
0801,0,0801.png,42.56590749229741,42.678575833840036,0.11266834154262284,41.00789457911533,41.15728818547508,0.14939360635975163,8.736864037928171e-05,8.519540824636351e-05,-2.1732321329182014e-06,0.48345091938972473,0.01209788117557764,24,44,32,5.839769983140286e-06,0.11444158107042313,0.0002283805952174589,0.000202688155695796,0.0165084321051836,0.20106749422848225,0.7128703594207764,0.18455906212329865,0.9200479253976296,False,27,,,
0844,43,0844.png,40.14761193795842,40.72622258814619,0.5786106501877697,38.05521038787193,38.195236616393416,0.14002622852148505,0.00018802014164975844,0.00018699620704865083,-1.0239346011076123e-06,0.7418403029441833,0.004383869934827089,28,24,32,2.185521043429617e-05,0.419938862323761,0.0008670147508382797,0.00034300447441637516,0.0010480997152626514,0.04936355026438832,0.9206399917602539,0.04831545054912567,0.8861371588464148,False,28,,,
0839,38,0839.png,43.027695394023276,43.16746866474365,0.13977327072037582,41.52507707113196,41.61391302354943,0.08883595241746889,7.797905163897667e-05,7.658416689082514e-05,-1.3948847481515259e-06,0.24716079235076904,0.007251627277582884,52,8,32,5.829396286571864e-06,0.07923787832260132,0.00031310756457969546,0.00010776030831038952,0.01482435129582882,0.3608770873397589,0.39056313037872314,0.34605273604393005,0.9686113266828009,False,29,,,
0823,22,0823.png,41.26096193572529,41.42400733461337,0.16304539888808023,39.551072332707456,39.61956683482559,0.0684945021181349,0.00012711954695987515,0.0001280166870856192,8.971401257440448e-07,0.5602100491523743,0.008815307170152664,32,8,32,8.021419489523396e-06,0.16410502791404724,0.00039183362969197333,0.0001648915931582451,0.005274456925690174,0.17797055561095476,0.6897364854812622,0.1726960986852646,0.8815623664355389,False,30,,,
0833,32,0833.png,40.6747460996488,40.87118209595146,0.19643599630266095,38.41332449125283,38.461007658693866,0.04768316744103629,0.00013693918663193472,0.0001395431645505596,2.603977918624878e-06,0.6849210858345032,0.007887914776802063,20,60,32,1.2229478670633398e-05,0.23123636841773987,0.0005222446052357554,0.0003311352338641882,0.00501234270632267,0.06680054403841496,0.7777188420295715,0.061788201332092285,0.8995696867151955,False,31,,,
0818,17,0818.png,41.02236067216218,41.15713845768007,0.13477778551789044,39.086714444047416,39.11662337891591,0.02990893486849444,0.00015050661022542045,0.00015511253513977863,4.605924914358184e-06,0.5775483250617981,0.01146895345300436,36,28,32,8.356926628039218e-06,0.1309441477060318,0.0003567161620594561,0.00019552651792764664,0.018502650782465935,0.19099399261176586,0.7335330843925476,0.17249134182929993,0.8439534032898798,False,32,,,
0828,27,0828.png,40.96810853680328,41.02183928292661,0.05373074612332829,39.7505168145015,39.764303652242795,0.013786837741292857,0.00011229891970288008,0.00011236941827519331,7.049857231322676e-08,0.1899133175611496,0.009574348106980324,84,68,32,2.5296167223132215e-06,0.07217089831829071,0.00011751703277695924,1.94646418094635e-06,0.018954433500766754,0.12412939220666885,0.20542439818382263,0.1051749587059021,0.7161731440216873,False,33,,,
0804,3,0804.png,40.39006143687793,40.4802465683424,0.09018513146447305,37.952061479710146,37.95267951107089,0.0006180313607444532,0.00017663562539382838,0.000174655706359772,-1.9799190340563655e-06,0.5133379101753235,0.013249817304313183,52,32,32,4.344453827798134e-06,0.133803591132164,0.00019518281624186784,8.027814328670502e-05,0.025919221341609955,0.2429630383849144,0.5245338678359985,0.21704381704330444,0.9016467873059842,False,34,,,
0850,49,0850.png,41.31152830118018,41.25745325397175,0.05407504720843548,38.37005238519751,38.3169068843603,-0.05314550083721059,0.00018695980179472826,0.00018659463239600882,-3.6516939871944487e-07,0.4106020927429199,0.009669356979429722,80,8,32,1.4171823750075419e-06,0.07282142341136932,6.858830602141097e-05,1.6348902136087418e-05,0.02314978651702404,0.16106210462749004,0.414611279964447,0.137912318110466,0.8193060205215387,False,35,,,
0806,5,0806.png,41.13600774780559,41.19309805689771,0.057090309092117764,39.27308966923876,39.184356609660306,-0.0887330595784519,0.00013783938265987672,0.00014117228420218453,3.332901542307809e-06,0.4593068063259125,0.008180707693099976,60,32,32,6.503480108221993e-06,0.12096960097551346,0.0002930712071247399,0.0001660715788602829,0.01330316811800003,0.2231154963374138,0.6317498683929443,0.20981232821941376,0.9335559922833385,False,36,,,
0811,10,0811.png,42.598272303932355,42.52024805143071,0.07802425250164191,40.99003841626116,40.900240081125304,-0.08979833513585334,8.69117120601004e-05,8.917392915464006e-05,2.2622170945396647e-06,0.279951274394989,0.007510964758694172,60,8,32,4.015570539195323e-06,0.08499468117952347,0.00017023508553393185,0.00014542415738105774,0.014285014942288399,0.2117330003529787,0.6137974262237549,0.1974479854106903,0.9480764975864073,False,37,,,
0843,42,0843.png,43.47247349232227,43.408347834983765,0.06412565733850784,41.81160285828244,41.71744491011555,-0.09415794816688816,7.261355494847521e-05,7.354095941991545e-05,9.274044714402407e-07,0.1370130032300949,0.0039847232401371,52,28,32,7.562923656223575e-07,0.04261690378189087,2.9537344744312577e-05,7.260218262672424e-05,0.021604500710964203,0.24017176777124405,0.5216119885444641,0.21856726706027985,0.9484776835324775,False,38,,,
0802,1,0802.png,36.50668638680977,36.41947661768567,0.08720976912410094,34.97769427095537,34.87736720576402,-0.10032706519135104,0.0003688863725983538,0.0003683737959363498,-5.12576662003994e-07,0.2919362783432007,0.013496709056198597,44,88,32,9.56109943217598e-07,0.007604941725730896,-2.7238431357545778e-05,0.00010366085916757584,0.028123870491981506,0.2928067594766617,0.44471102952957153,0.2646828889846802,0.9554996645591224,False,39,,,
0827,26,0827.png,43.3812921213689,43.31152326678159,0.06976885458730919,41.7520670196986,41.64735524493306,-0.10471177476554061,7.180324428190943e-05,7.484113302780315e-05,3.0378887458937243e-06,0.1424686461687088,0.004183949436992407,40,24,32,7.602830578434805e-07,0.06495160609483719,3.6819110391661525e-05,3.40763945132494e-05,0.0075562139973044395,0.08494737651199102,0.19426311552524567,0.07739116251468658,0.8633426551668022,False,40,,,
0831,30,0831.png,41.172054483876046,41.12099677553147,0.051057708344579567,38.7196637525815,38.611010311027684,-0.10865344155381962,0.00016158205471583642,0.00016655407307553105,4.97201835969463e-06,0.31523287296295166,0.01107650063931942,68,76,32,1.6412504919571802e-06,0.06157394498586655,7.285329047590494e-05,1.9333558157086372e-05,0.023592151701450348,0.256419412791729,0.3253818154335022,0.23282726109027863,0.862228517960169,False,41,,,
0809,8,0809.png,40.23504459171051,40.148854395005,0.08619019670550898,37.700769470500965,37.5910689199152,-0.10970055058576378,0.00020609248167602345,0.00021461909273057245,8.526611054548994e-06,0.43480050563812256,0.008631948381662369,40,28,32,6.477632268797606e-06,0.12093321979045868,0.00031143362866714597,0.00022605503909289837,0.015321462415158749,0.13940712716430426,0.70979905128479,0.12408566474914551,0.9324782764151427,False,42,,,
0837,36,0837.png,41.153027291681866,41.06800809834639,0.08501919333547647,38.98522795021536,38.87396958051131,-0.11125836970405345,0.00014444079351960681,0.0001446060232410673,1.6522972146049142e-07,0.31678441166877747,0.013890557922422886,12,64,32,2.69340603153978e-07,0.013372097164392471,-3.64827292287373e-06,1.4650402590632439e-05,0.02382107451558113,0.21690374985337257,0.40008893609046936,0.19308267533779144,0.6894321545890902,False,43,,,
0815,14,0815.png,40.67236529153157,40.556120243043125,0.11624504848844452,38.53415766234466,38.38367653915363,-0.15048112319102813,0.00016145273184520192,0.00016892284111236222,7.4701092671602964e-06,0.3568512499332428,0.010560717433691025,36,32,32,9.022492122312542e-06,0.09413841366767883,0.000386990315746516,0.00018764566630125046,0.013746613636612892,0.2855398003011942,0.6512360572814941,0.2717931866645813,0.9729180820186769,False,44,,,
0840,39,0840.png,42.79197307931105,42.709280075127566,0.0826930041834828,41.33979683445513,41.18594347962013,-0.1538533548350003,7.9768942669034e-05,8.178108146239538e-05,2.0121387933613732e-06,0.2745135426521301,0.012096242047846317,76,76,32,1.1487818483146839e-06,0.06519506126642227,5.5068067013053223e-05,1.5278812497854233e-05,0.02273385226726532,0.21715421974658966,0.39661937952041626,0.19442036747932434,0.8591285127664054,False,45,,,
0819,18,0819.png,40.7595596854853,40.64788216049291,0.11167752499238759,38.44054381228245,38.275837362380486,-0.16470644990196348,0.00015781934052938595,0.0001615027358639054,3.683395334519446e-06,0.40653499960899353,0.010758058167994022,88,8,32,2.8837994250352494e-06,0.07268662750720978,8.883950067684054e-05,0.00012779468670487404,0.016925416886806488,0.3177379295229912,0.6405335664749146,0.3008125126361847,0.827033958629539,False,46,,,
0822,21,0822.png,40.96503968151409,40.83081722826458,0.13422245324951376,39.45165482980419,39.28474097217262,-0.1669138576315703,0.00012635722669074312,0.0001330075174337253,6.650290742982179e-06,0.2865746021270752,0.011194882914423943,72,36,32,2.2467083908850327e-06,0.06290407478809357,9.003622835734859e-05,0.00011157151311635971,0.02185194566845894,0.22423068061470985,0.5167908072471619,0.20237873494625092,0.9598920648657331,False,47,,,
0817,16,0817.png,38.07008477293543,37.833818007681884,0.2362667652535464,35.113601347040884,34.79969529081167,-0.3139060562292144,0.00038286558992695063,0.00041820748447207734,3.5341894545126706e-05,0.4578501880168915,0.009235825389623642,24,20,32,5.794412572868168e-06,0.029546886682510376,0.00021526077762246132,0.00017417315393686295,0.014962080866098404,0.258080679923296,0.6180468797683716,0.24311859905719757,0.8893808864419036,False,48,,,
0807,6,0807.png,37.66844021095214,37.33757738645401,0.33086282449813353,34.752641382312525,34.40274546960957,-0.34989591270295506,0.00036815426574321464,0.0003970378456870094,2.8883579943794757e-05,0.33170101046562195,0.009317982010543346,20,44,32,-1.9603721739258617e-05,-0.1062663272023201,-0.0005233717383816838,0.00012254249304533005,0.01866351068019867,0.19159731268882751,0.3185156583786011,0.17293380200862885,0.18951274675347995,False,49,,,
0810,9,0810.png,42.27916608556386,41.98184686389268,0.29731922167118086,40.74451763280241,40.358826272177026,-0.3856913606253869,9.046295963344164e-05,9.97601182461949e-05,9.297158612753265e-06,0.4251463711261749,0.0073494198732078075,72,64,32,1.3604803825728595e-06,0.09777003526687622,6.02117033849936e-05,3.6619603633880615e-06,0.011816643178462982,0.12540674209594727,0.20378518104553223,0.11359009891748428,0.7792666061333763,False,50,,,
