model,checkpoint,checkpoint_sha256,alpha,psnr,ssim,lpips,local_psnr,p95_mse,gini,ciede2000,clip_fraction,clip_flag_over_1pct,clip_flag_over_5pct
controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50/checkpoint_0020.pth,74fd12a6147b20e68477d9439cf6c416181bc48f07cfa3c3384989f48850f92c,1.5,32.90573554111221,0.9243540644645691,0.004950014192145318,32.14779276710286,0.0006597851193509995,0.09458183239605863,5.264309244155884,0.007446696050465107,False,False
controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50/checkpoint_0020.pth,74fd12a6147b20e68477d9439cf6c416181bc48f07cfa3c3384989f48850f92c,2.0,30.425934981761134,0.8835457980632782,0.009004601216875017,29.667813190816425,0.0011669600891764276,0.09473677523627826,6.82376166343689,0.010541585274040699,True,False
controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50/checkpoint_0020.pth,74fd12a6147b20e68477d9439cf6c416181bc48f07cfa3c3384989f48850f92c,2.5,28.508667655469914,0.8421493697166443,0.01433029911480844,27.749665346086868,0.0018141600483795627,0.0950385530070926,8.277014017105103,0.014012044295668602,True,False
controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50/checkpoint_0020.pth,74fd12a6147b20e68477d9439cf6c416181bc48f07cfa3c3384989f48850f92c,3.0,26.948100943532438,0.8016736721992492,0.020803164737299085,26.186800704197243,0.0025993508571991696,0.09546832478510259,9.627732934951782,0.01793863996863365,True,False
controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50/checkpoint_0020.pth,74fd12a6147b20e68477d9439cf6c416181bc48f07cfa3c3384989f48850f92c,4.0,24.501577695785368,0.7256670773029328,0.03701628210023045,23.73334544262929,0.004569381410256028,0.09653592410729532,12.04550485610962,0.026713866740465164,True,False
controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50/checkpoint_0020.pth,74fd12a6147b20e68477d9439cf6c416181bc48f07cfa3c3384989f48850f92c,5.0,22.622847417558475,0.6571848207712173,0.056593801863491534,21.84956297612734,0.007045340284239501,0.09743551871698843,14.134809494018555,0.03630249202251434,True,False
controlled_seed17_hard_patch16_stride8_top25_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_hard_patch16_stride8_top25_weight50/checkpoint_0020.pth,ce3949ade1cd298b4c55e5290bff7cc0bf240656172b18b9c72155355591eb16,1.0,36.40604068619167,0.9614506411552429,0.002140083711128682,35.63949084926801,0.0002959639481559861,0.09613841161709315,3.596375813484192,0.0,False,False
controlled_seed17_hard_patch16_stride8_top25_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_hard_patch16_stride8_top25_weight50/checkpoint_0020.pth,ce3949ade1cd298b4c55e5290bff7cc0bf240656172b18b9c72155355591eb16,1.5,32.90114837062105,0.924291011095047,0.004947175029665232,32.1344349266265,0.0006628857628675177,0.0961093907909069,5.263213210105896,0.007393798790872097,False,False
controlled_seed17_hard_patch16_stride8_top25_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_hard_patch16_stride8_top25_weight50/checkpoint_0020.pth,ce3949ade1cd298b4c55e5290bff7cc0bf240656172b18b9c72155355591eb16,2.0,30.421247392530603,0.8834570813179016,0.008994206874631346,29.654216407191196,0.0011726123135304078,0.09622691412432006,6.824838438034058,0.010496825911104679,True,False
controlled_seed17_hard_patch16_stride8_top25_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_hard_patch16_stride8_top25_weight50/checkpoint_0020.pth,ce3949ade1cd298b4c55e5290bff7cc0bf240656172b18b9c72155355591eb16,2.5,28.503817578983025,0.842039841413498,0.014311200613155961,27.735928238096676,0.001822924215812236,0.0965096850860124,8.280941352844238,0.013920491561293602,True,False
controlled_seed17_hard_patch16_stride8_top25_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_hard_patch16_stride8_top25_weight50/checkpoint_0020.pth,ce3949ade1cd298b4c55e5290bff7cc0bf240656172b18b9c72155355591eb16,3.0,26.943072662895858,0.8015460216999054,0.020762335089966655,26.17356809112558,0.002612192043452524,0.09690463859420834,9.634823532104493,0.017838135361671448,True,False
controlled_seed17_hard_patch16_stride8_top25_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_hard_patch16_stride8_top25_weight50/checkpoint_0020.pth,ce3949ade1cd298b4c55e5290bff7cc0bf240656172b18b9c72155355591eb16,4.0,24.496153253370537,0.7255053383111953,0.03690984832122922,23.7198752568309,0.004592605388024822,0.09789867273381059,12.058501510620117,0.026499023661017418,True,False
controlled_seed17_hard_patch16_stride8_top25_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_hard_patch16_stride8_top25_weight50/checkpoint_0020.pth,ce3949ade1cd298b4c55e5290bff7cc0bf240656172b18b9c72155355591eb16,5.0,22.616939319421554,0.6569823938608169,0.056444689668715,21.835781655928475,0.007078844262287021,0.09874345852993356,14.15284423828125,0.036026205867528915,True,False
controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50/checkpoint_0020.pth,665ef925929c76066ad622a932c3d830fc484c5ae259894066edaf34f1f31cee,1.0,36.34475666864168,0.9609136414527893,0.0021514857490547,35.5752668262247,0.00030010836773726625,0.09641342318537874,3.615294728279114,0.0,False,False
controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50/checkpoint_0020.pth,665ef925929c76066ad622a932c3d830fc484c5ae259894066edaf34f1f31cee,1.5,32.84028741590245,0.9233693325519562,0.004971423177048564,32.07133581159515,0.000672105352859944,0.09631637018203662,5.289991002082825,0.007545572705566883,False,False
controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50/checkpoint_0020.pth,665ef925929c76066ad622a932c3d830fc484c5ae259894066edaf34f1f31cee,2.0,30.36093229369724,0.8822220289707183,0.009042714941315352,29.59248226093051,0.0011886507979943417,0.09634298397061077,6.858313808441162,0.010694580152630806,True,False
controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50/checkpoint_0020.pth,665ef925929c76066ad622a932c3d830fc484c5ae259894066edaf34f1f31cee,2.5,28.444091044725546,0.8405715668201447,0.014381593223661185,27.675198926039165,0.0018473656714195386,0.09656644098637081,8.320072793960572,0.014234619215130806,True,False
controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50/checkpoint_0020.pth,665ef925929c76066ad622a932c3d830fc484c5ae259894066edaf34f1f31cee,3.0,26.88398973782452,0.7999083852767944,0.02087247227318585,26.114225193490743,0.002646120673744008,0.09690858474056102,9.67861102104187,0.01820882223546505,True,False
controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50/checkpoint_0020.pth,665ef925929c76066ad622a932c3d830fc484c5ae259894066edaf34f1f31cee,4.0,24.438449098279534,0.7236509335041046,0.03710352625697851,23.66353891799366,0.004650181534234434,0.09780454020646591,12.10951795578003,0.02703287824988365,True,False
controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50/checkpoint_0020.pth,665ef925929c76066ad622a932c3d830fc484c5ae259894066edaf34f1f31cee,5.0,22.560563207793017,0.6550078815221787,0.05675998240709305,21.781274504258963,0.007163689469452947,0.09857427315717526,14.209147033691407,0.03673461824655533,True,False
controlled_seed17_soft_p16_t025_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t025_l50/checkpoint_0020.pth,936c56c8d833e1743eac351ece733c23b7c81e10514efcc957c126f7a498f9f6,1.0,36.310964796364466,0.9605315518379212,0.002163843277376145,35.542397498942655,0.00030153655701724345,0.09588017513774971,3.6418421936035155,0.0,False,False
controlled_seed17_soft_p16_t025_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t025_l50/checkpoint_0020.pth,936c56c8d833e1743eac351ece733c23b7c81e10514efcc957c126f7a498f9f6,1.5,32.80686874542457,0.9227886259555816,0.005014830681029707,32.03888306989849,0.0006752404005965218,0.09578368538099821,5.326196279525757,0.007678629364818335,False,False
controlled_seed17_soft_p16_t025_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t025_l50/checkpoint_0020.pth,936c56c8d833e1743eac351ece733c23b7c81e10514efcc957c126f7a498f9f6,2.0,30.327846934417803,0.8815105986595154,0.009143685740418732,29.560825736199913,0.0011941876253695226,0.09580469214512399,6.901813478469848,0.010874837636947632,True,False
controlled_seed17_soft_p16_t025_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t025_l50/checkpoint_0020.pth,936c56c8d833e1743eac351ece733c23b7c81e10514efcc957c126f7a498f9f6,2.5,28.41131263201842,0.8397782516479492,0.014551585819572211,27.644044774684453,0.0018559036485385149,0.09601750552772353,8.368940334320069,0.014460449106991291,True,False
controlled_seed17_soft_p16_t025_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t025_l50/checkpoint_0020.pth,936c56c8d833e1743eac351ece733c23b7c81e10514efcc957c126f7a498f9f6,3.0,26.851470569518227,0.7990625536441803,0.021116931429132818,26.08321609632771,0.0026580382621614264,0.09634978055900888,9.731296501159669,0.018444417044520378,True,False
controlled_seed17_soft_p16_t025_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t025_l50/checkpoint_0020.pth,936c56c8d833e1743eac351ece733c23b7c81e10514efcc957c126f7a498f9f6,4.0,24.40647289227161,0.7227473157644272,0.037551746089011434,23.633785706621055,0.004669663150561974,0.09718510720934721,12.16663860321045,0.027367757633328438,True,False
controlled_seed17_soft_p16_t025_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t025_l50/checkpoint_0020.pth,936c56c8d833e1743eac351ece733c23b7c81e10514efcc957c126f7a498f9f6,5.0,22.529245806340306,0.6540894424915313,0.05745911251753569,21.752847999199417,0.007192770750261843,0.09791255384482075,14.268375186920165,0.03716186434030533,True,False
controlled_seed17_soft_p16_t05_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t05_l50/checkpoint_0020.pth,5e0a918675def7df59d9886c0badd76172b4c6b333b51b6975ccce9e35b8eb45,1.0,36.29989290755395,0.9604820561408997,0.002171983211301267,35.5173519190443,0.0003040137437346857,0.09835448174831159,3.6347020626068116,0.0,False,False
controlled_seed17_soft_p16_t05_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t05_l50/checkpoint_0020.pth,5e0a918675def7df59d9886c0badd76172b4c6b333b51b6975ccce9e35b8eb45,1.5,32.79629091918537,0.9226971089839935,0.005020060734823346,32.01444864613022,0.0006805705858278088,0.09822565825749917,5.318317556381226,0.007725830189883709,False,False
controlled_seed17_soft_p16_t05_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t05_l50/checkpoint_0020.pth,5e0a918675def7df59d9886c0badd76172b4c6b333b51b6975ccce9e35b8eb45,2.0,30.317833357253154,0.8813961946964264,0.00913518822286278,29.536785532266713,0.0012034909191424958,0.09824652918335854,6.894634904861451,0.010968017391860485,True,False
controlled_seed17_soft_p16_t05_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t05_l50/checkpoint_0020.pth,5e0a918675def7df59d9886c0badd76172b4c6b333b51b6975ccce9e35b8eb45,2.5,28.401891350766434,0.8396572792530059,0.014515071688219906,27.620745016531362,0.0018700410815654322,0.09848414261605648,8.36341341972351,0.014608561061322689,True,False
controlled_seed17_soft_p16_t05_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t05_l50/checkpoint_0020.pth,5e0a918675def7df59d9886c0badd76172b4c6b333b51b6975ccce9e35b8eb45,3.0,26.84262887379407,0.7989427363872528,0.021043296586722136,26.060466938355706,0.00267808600096032,0.09884069296432893,9.727907676696777,0.018655598163604736,True,False
controlled_seed17_soft_p16_t05_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t05_l50/checkpoint_0020.pth,5e0a918675def7df59d9886c0badd76172b4c6b333b51b6975ccce9e35b8eb45,4.0,24.39885571584192,0.7226351183652878,0.037357197366654875,23.611781856325965,0.004703945402288809,0.09974596410495216,12.167470283508301,0.027603760361671448,True,False
controlled_seed17_soft_p16_t05_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t05_l50/checkpoint_0020.pth,5e0a918675def7df59d9886c0badd76172b4c6b333b51b6975ccce9e35b8eb45,5.0,22.522848236207437,0.6539812022447586,0.05711941692978144,21.731750074953034,0.007244357196614146,0.10051929181596606,14.272218647003173,0.037460122257471085,True,False
controlled_seed17_soft_p16_t10_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t10_l50/checkpoint_0020.pth,f602b02e8649b77d4d524d16ca7a50ea56b039b596ca7d8869c95c3082664a3b,1.0,36.24976335578677,0.9598760855197906,0.002184888911433518,35.45962425391398,0.00030776655141380617,0.09923340390314252,3.6532091665267945,0.0,False,False
controlled_seed17_soft_p16_t10_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t10_l50/checkpoint_0020.pth,f602b02e8649b77d4d524d16ca7a50ea56b039b596ca7d8869c95c3082664a3b,1.5,32.74624333902162,0.9216676533222199,0.005057564114686101,31.956561543334466,0.0006890200747875497,0.09910520123150325,5.345524754524231,0.007713622879236937,False,False
controlled_seed17_soft_p16_t10_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t10_l50/checkpoint_0020.pth,f602b02e8649b77d4d524d16ca7a50ea56b039b596ca7d8869c95c3082664a3b,2.0,30.267738919788968,0.8800039100646972,0.009206871101632715,29.47862725344628,0.0012183982855640352,0.0991074982299729,6.929836120605469,0.010923258028924465,True,False
controlled_seed17_soft_p16_t10_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t10_l50/checkpoint_0020.pth,f602b02e8649b77d4d524d16ca7a50ea56b039b596ca7d8869c95c3082664a3b,2.5,28.35168539236381,0.8379684245586395,0.014629948064684867,27.562374721716324,0.001893232228467241,0.0993019155112693,8.405861988067628,0.014504801481962204,True,False
controlled_seed17_soft_p16_t10_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t10_l50/checkpoint_0020.pth,f602b02e8649b77d4d524d16ca7a50ea56b039b596ca7d8869c95c3082664a3b,3.0,26.792314746273235,0.7970120000839234,0.021206153985112906,26.00222810929792,0.0027112497959751636,0.09961458945874599,9.776824398040771,0.01850748620927334,True,False
controlled_seed17_soft_p16_t10_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t10_l50/checkpoint_0020.pth,f602b02e8649b77d4d524d16ca7a50ea56b039b596ca7d8869c95c3082664a3b,4.0,24.348114715137083,0.720343011021614,0.03766454404219985,23.55462766300791,0.0047644202446099375,0.10037027366065816,12.22709035873413,0.027417398989200592,True,False
controlled_seed17_soft_p16_t10_l50,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/controlled_seed17_soft_p16_t10_l50/checkpoint_0020.pth,f602b02e8649b77d4d524d16ca7a50ea56b039b596ca7d8869c95c3082664a3b,5.0,22.47166827567332,0.6514471566677094,0.05764469284564257,21.675015799325468,0.007340147595386952,0.1010168460850482,14.340139045715333,0.0372123196721077,True,False
fixed_ablation_patch16_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch16_128_m64_crop/checkpoint_0100.pth,bac4d13549ceaaacd57e5613e8ae3a3d69a18fb8b2f6a78665a01f698eaa4aed,1.0,35.53683759358542,0.9528788435459137,0.0028524903929792343,34.828741446052014,0.0003478346449264791,0.0814982932012229,4.063235211372375,0.0,False,False
fixed_ablation_patch16_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch16_128_m64_crop/checkpoint_0100.pth,bac4d13549ceaaacd57e5613e8ae3a3d69a18fb8b2f6a78665a01f698eaa4aed,1.5,32.030168322474346,0.9098278117179871,0.006652639321982861,31.322938578808415,0.0007793983200099319,0.0813496789025313,5.897979068756103,0.0071777342818677425,False,False
fixed_ablation_patch16_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch16_128_m64_crop/checkpoint_0100.pth,bac4d13549ceaaacd57e5613e8ae3a3d69a18fb8b2f6a78665a01f698eaa4aed,2.0,29.549636322018795,0.8638851857185363,0.012084543644450605,28.843880758480747,0.0013793004013132304,0.08125414096913575,7.58828351020813,0.010309651494026184,True,False
fixed_ablation_patch16_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch16_128_m64_crop/checkpoint_0100.pth,bac4d13549ceaaacd57e5613e8ae3a3d69a18fb8b2f6a78665a01f698eaa4aed,2.5,27.632947089655325,0.8183488047122955,0.019012842737138273,26.92794908878861,0.002144574921694584,0.08125908235189337,9.141952934265136,0.013871663250029087,True,False
fixed_ablation_patch16_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch16_128_m64_crop/checkpoint_0100.pth,bac4d13549ceaaacd57e5613e8ae3a3d69a18fb8b2f6a78665a01f698eaa4aed,3.0,26.073546817840153,0.774583432674408,0.02731502667069435,25.36932097924124,0.0030705438309814783,0.08129084435370816,10.571170635223389,0.017829997465014458,True,False
fixed_ablation_patch16_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch16_128_m64_crop/checkpoint_0100.pth,bac4d13549ceaaacd57e5613e8ae3a3d69a18fb8b2f6a78665a01f698eaa4aed,4.0,23.630238961389963,0.6939839589595794,0.04726424790918827,22.928125360392638,0.0053869122336618605,0.08134666690623936,13.107658214569092,0.026774495840072632,True,False
fixed_ablation_patch16_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch16_128_m64_crop/checkpoint_0100.pth,bac4d13549ceaaacd57e5613e8ae3a3d69a18fb8b2f6a78665a01f698eaa4aed,5.0,21.755359856253094,0.6228429853916169,0.07099309794604779,21.05531060969994,0.00828646199312061,0.08135941239816287,15.292602729797363,0.03657674044370651,True,False
fixed_ablation_patch64_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch64_128_m64_crop/checkpoint_0100.pth,0a56d24fd897e19686bd2c6c9cb4c07ea3374c772cc8d74372505e7790f0615a,1.0,33.10803388651679,0.9273680222034454,0.00673289017751813,32.30059393802973,0.0006246394892514218,0.09280540945184479,5.167087917327881,0.0,False,False
fixed_ablation_patch64_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch64_128_m64_crop/checkpoint_0100.pth,0a56d24fd897e19686bd2c6c9cb4c07ea3374c772cc8d74372505e7790f0615a,1.5,29.620020428926264,0.8679608702659607,0.015283912783488632,28.802869005557774,0.0013995667721610516,0.09413544342140627,7.433279390335083,0.011632080189883709,True,False
fixed_ablation_patch64_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch64_128_m64_crop/checkpoint_0100.pth,0a56d24fd897e19686bd2c6c9cb4c07ea3374c772cc8d74372505e7790f0615a,2.0,27.16065393093073,0.8085605382919312,0.026888881344348192,26.332430329403152,0.002473381898016669,0.09582577292482275,9.47096794128418,0.017566325142979622,True,False
fixed_ablation_patch64_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch64_128_m64_crop/checkpoint_0100.pth,0a56d24fd897e19686bd2c6c9cb4c07ea3374c772cc8d74372505e7790f0615a,2.5,25.265305925604874,0.7521955597400666,0.04114314572885633,24.42718567716697,0.003837016124743968,0.09749954259120247,11.300608139038086,0.024172769859433174,True,False
fixed_ablation_patch64_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch64_128_m64_crop/checkpoint_0100.pth,0a56d24fd897e19686bd2c6c9cb4c07ea3374c772cc8d74372505e7790f0615a,3.0,23.727012897328304,0.6997243118286133,0.05728974916040897,22.87977195791408,0.005481397113762796,0.09909912242335674,12.949004020690918,0.03119506873190403,True,False
fixed_ablation_patch64_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch64_128_m64_crop/checkpoint_0100.pth,0a56d24fd897e19686bd2c6c9cb4c07ea3374c772cc8d74372505e7790f0615a,4.0,21.324285670680236,0.6066188967227936,0.09392949149012565,20.46198927709214,0.009579153766389936,0.10207158381190698,15.798101863861085,0.04625122249126434,True,False
fixed_ablation_patch64_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_patch64_128_m64_crop/checkpoint_0100.pth,0a56d24fd897e19686bd2c6c9cb4c07ea3374c772cc8d74372505e7790f0615a,5.0,19.488794234505487,0.5279969412088394,0.13386202856898308,18.616221212779234,0.014682101146318018,0.10460692373628876,18.17988618850708,0.0619620755314827,True,True
fixed_ablation_topk10_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_topk10_128_m64_crop/checkpoint_0100.pth,45185dbe49f199664c2373a7e67ef2d1599cf4d7b1a164f73d7ede98dd7d06cc,1.0,32.65316757781613,0.9187542498111725,0.006412867209874094,32.07794953878985,0.0006395966786658391,0.06419185264399394,5.663323245048523,0.0,False,False
fixed_ablation_topk10_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_topk10_128_m64_crop/checkpoint_0100.pth,45185dbe49f199664c2373a7e67ef2d1599cf4d7b1a164f73d7ede98dd7d06cc,1.5,29.16877474858508,0.8549650478363037,0.014324576174840332,28.599401087261402,0.0014247780479490757,0.06341403971010857,8.067288694381714,0.013743896037340164,True,False
fixed_ablation_topk10_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_topk10_128_m64_crop/checkpoint_0100.pth,45185dbe49f199664c2373a7e67ef2d1599cf4d7b1a164f73d7ede98dd7d06cc,2.0,26.71388759772837,0.7924358987808228,0.02518179129809141,26.145401241739975,0.002507575649069622,0.0630532103678198,10.182520370483399,0.02057739347219467,True,False
fixed_ablation_topk10_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_topk10_128_m64_crop/checkpoint_0100.pth,45185dbe49f199664c2373a7e67ef2d1599cf4d7b1a164f73d7ede98dd7d06cc,2.5,24.822994064699948,0.7339078885316849,0.03842758173123002,24.255644822592572,0.0038747348915785552,0.0629218626406466,12.046541633605957,0.027974039316177368,True,False
fixed_ablation_topk10_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_topk10_128_m64_crop/checkpoint_0100.pth,45185dbe49f199664c2373a7e67ef2d1599cf4d7b1a164f73d7ede98dd7d06cc,3.0,23.28868697433426,0.6799582535028458,0.05343331415206194,22.722640045031156,0.005511960710864514,0.06284912687843074,13.700433597564697,0.035795897245407104,True,False
fixed_ablation_topk10_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_topk10_128_m64_crop/checkpoint_0100.pth,45185dbe49f199664c2373a7e67ef2d1599cf4d7b1a164f73d7ede98dd7d06cc,4.0,20.892158966513172,0.5853271132707596,0.08766278684139252,20.329348114742604,0.009544326514005661,0.06273190769763809,16.516468696594238,0.05160969868302345,True,True
fixed_ablation_topk10_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_topk10_128_m64_crop/checkpoint_0100.pth,45185dbe49f199664c2373a7e67ef2d1599cf4d7b1a164f73d7ede98dd7d06cc,5.0,19.05973424018888,0.5063607114553451,0.12584861122071744,18.498557856000115,0.01455048187635839,0.06290325412188898,18.842789974212646,0.0677567571401596,True,True
fixed_ablation_topk50_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_topk50_128_m64_crop/checkpoint_0100.pth,778937ece60ece43e5adf76c4e8d693418fc72557c34838dbd0b85a1656f861d,1.0,34.69069805332938,0.9468217849731445,0.004298019760753959,33.962010629727445,0.0004308269202010706,0.08845889003313044,4.347813782691955,0.0,False,False
fixed_ablation_topk50_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_topk50_128_m64_crop/checkpoint_0100.pth,778937ece60ece43e5adf76c4e8d693418fc72557c34838dbd0b85a1656f861d,1.5,31.20818572545876,0.8998720550537109,0.009872488724067808,30.48883105575671,0.000957334719132632,0.08750277217738985,6.269207210540771,0.012808837927877903,True,False
fixed_ablation_topk50_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/fixed_ablation_topk50_128_m64_crop/checkpoint_0100.pth,778937ece60ece43e5adf76c4e8d693418fc72557c34838dbd0b85a1656f861d,2.0,28.751600580109393,0.8509674024581909,0.017815486397594213,28.032065411597237,0.0016850786545546726,0.08731451522822774,8.015339403152465,0.01824381574988365,True,False
