image_index,global_mse,global_psnr,global_ssim,global_ms_ssim,full_lpips,patch_ssim_mean,patch_ssim_median,patch_ssim_p10,patch_ssim_bottom10_mean,patch_ssim_min,ssim_tail_gap,patch_lpips_top10_mean,patch_lpips_max,patch_mse_top25,patch_mse_p95,top25_local_psnr,gini,cv,top10_over_mean,top10_energy_share,ciede2000_global,ciede2000_patch_mean,ciede2000_top10,ciede2000_p95,ciede2000_max,signed_cielab_da,signed_cielab_db,global_oklab,global_chroma,signed_oklab_da,signed_oklab_db,method,split,ber100,ber70,ber50,ber40,ber30
10,0.00018468206690158695,37.335752736112,0.9515813589096069,0.9832948446273804,0.0024749008007347584,0.9473251700401306,0.9498226642608643,0.9195324182510376,0.9135209321975708,0.9080367088317871,0.03630173206329346,0.0007531573064625263,0.0008727055974304676,0.00022236288350541145,0.00022692794300382957,36.5293770285452,0.07766335513185794,0.13864851582242618,1.2358362148328392,0.1544795268541049,3.7127814292907715,3.772233724594116,5.385766506195068,5.27508544921875,7.411098003387451,-0.10656376928091049,0.2500733733177185,0.01233431976288557,0.010485213249921799,-0.0002332343574380502,0.0007557999924756587,Global continuation,validation,0.0,0.0,0.009375,0.028125,0.096875
11,0.00020805343228857964,36.81825115190934,0.9598634243011475,0.9865717887878418,0.0008154159295372665,0.9525387287139893,0.9667297005653381,0.9077184796333313,0.8717737793922424,0.8453401923179626,0.0949559211730957,0.0009648467530496418,0.001132032833993435,0.0002274560247315094,0.00022787733178120106,36.431025553255765,0.04033457623365719,0.07384495319522333,1.1136885130251755,0.13921106412814693,3.6482508182525635,3.728221893310547,5.5553460121154785,5.4275500774383545,7.610597133636475,-0.4227481186389923,0.501384973526001,0.012249374762177467,0.01058745477348566,-0.0008562068687751889,0.0013641857076436281,Global continuation,validation,0.0,0.0,0.01875,0.025,0.096875
12,0.00026983561110682786,35.68900735588449,0.9546208381652832,0.9851406812667847,0.0017141310963779688,0.9446241855621338,0.9525209069252014,0.8942617774009705,0.8680706024169922,0.8584057092666626,0.08445030450820923,0.0009326937142759562,0.0009715297492220998,0.00039965740870684385,0.0004863360300078057,33.98312131822899,0.1666423596557586,0.3449155386433801,1.8404359891575839,0.23005449864469799,3.8691701889038086,3.9435367584228516,5.450633525848389,5.36268937587738,6.866182804107666,-0.07331124693155289,-0.04559437930583954,0.013358259573578835,0.01143183559179306,4.235914093442261e-05,4.876754246652126e-06,Global continuation,validation,0.0,0.0,0.015625,0.040625,0.09375
13,0.00018931397062260658,37.22817335637748,0.9076603651046753,0.9672667384147644,0.004900014027953148,0.9047819375991821,0.8926263451576233,0.8470257520675659,0.8400620818138123,0.8389495611190796,0.052564263343811035,0.0026269631925970316,0.0026697861030697823,0.0002191744715673849,0.00022345013348967768,36.59210031862232,0.07363497824748162,0.13108737366342468,1.1877505627953988,0.14846882034942485,3.7954461574554443,3.8383569717407227,4.9883270263671875,4.919114947319031,6.245530605316162,-0.9920283555984497,0.9913649559020996,0.01218365877866745,0.010572894476354122,-0.0023024315014481544,0.0027417612727731466,Global continuation,validation,0.0,0.0,0.009375,0.028125,0.09375
14,0.00024175428552553058,36.16625818533095,0.969798743724823,0.9893777370452881,0.0019498525653034449,0.9644197225570679,0.9668188691139221,0.9507908225059509,0.9355437755584717,0.9217486381530762,0.03127509355545044,0.0011999242706224322,0.0012308903969824314,0.00030828904709778726,0.00031125426903599873,35.11041904626364,0.12086185117938314,0.2108758193237791,1.291325373749173,0.16141567171864662,3.895289421081543,3.921515464782715,5.609457492828369,5.485568881034851,8.086557388305664,-0.3098810911178589,0.3616785705089569,0.013601697050035,0.011582423001527786,-0.0008137447875924408,0.0009697279892861843,Global continuation,validation,0.0,0.0,0.00625,0.028125,0.0875
15,0.0001778831792762503,37.49865117081249,0.9603056907653809,0.9868700504302979,0.00173817144241184,0.9516028165817261,0.9623820781707764,0.922653079032898,0.90244060754776,0.8878988027572632,0.05994147062301636,0.0010287984041497111,0.0010978368809446692,0.0002106840693159029,0.00021256478066788986,36.76368301932298,0.07982275619724286,0.1404222319502717,1.2279302222089652,0.15349127777612065,3.8901383876800537,3.973057746887207,5.242018699645996,5.154886364936829,7.346967697143555,-0.04997892305254936,0.43255114555358887,0.010859891772270203,0.009586848318576813,-9.489411604590714e-05,0.0010684033622965217,Global continuation,validation,0.0,0.0,0.021875,0.05,0.125
16,0.0003724600246641785,34.28920332310022,0.9413320422172546,0.979145884513855,0.002364747691899538,0.9313427209854126,0.9455777406692505,0.8802423775196075,0.8266358375549316,0.8038948774337769,0.11894190311431885,0.0014144659508019686,0.0015002263244241476,0.0005307273240759969,0.0005575051909545437,32.751285524875364,0.17600442644944597,0.31020015016723534,1.5396742134106363,0.19245927667632953,3.6826350688934326,3.6788482666015625,5.373144149780273,5.230279445648193,8.278553009033203,-0.7336384654045105,0.6245477199554443,0.015187708660960197,0.01222406979650259,-0.0017189980717375875,0.0016984309768304229,Global continuation,validation,0.0,0.0,0.0125,0.0625,0.128125
17,0.0002376030315645039,36.24148022515186,0.9502964019775391,0.9834765195846558,0.0022113316226750612,0.9414397478103638,0.9611501693725586,0.8502495288848877,0.845595121383667,0.8410863876342773,0.1155550479888916,0.001530323876067996,0.0017355665331706405,0.00027513105305843055,0.0002755620444077067,35.60460389578233,0.07048888467270462,0.125797877216097,1.1929678363959835,0.14912097954949793,3.657562255859375,3.7288193702697754,5.326684474945068,5.207143187522888,7.091821670532227,-0.17845377326011658,0.22632306814193726,0.013307369314134121,0.011161916889250278,-0.00036877201637253165,0.0007323783356696367,Global continuation,validation,0.0,0.0,0.015625,0.0625,0.128125
18,0.00023826306278351694,36.22943279821711,0.9686211347579956,0.9892513751983643,0.0040878537110984325,0.9621304273605347,0.9654866456985474,0.9441744983196259,0.9225713014602661,0.9109506607055664,0.04291534423828125,0.0008553247898817062,0.0009101845789700747,0.0003008248168043792,0.0003103407580056228,35.2168633910225,0.09569829563207068,0.18963339462607098,1.3888959829190344,0.1736119978648793,3.8622677326202393,3.923182725906372,5.656336307525635,5.567843198776245,7.040473461151123,-0.2722741663455963,0.4177129864692688,0.013129106722772121,0.011299573816359043,-0.0007053004228509963,0.0010602099355310202,Global continuation,validation,0.0,0.0,0.015625,0.040625,0.096875
19,0.00021924385509919375,36.59072570066416,0.9794144630432129,0.9930035471916199,0.0012619798071682453,0.9739267826080322,0.9763541221618652,0.9550636410713196,0.9542093276977539,0.9538202285766602,0.022144794464111328,0.0007203989662230015,0.0007247633766382933,0.00026760846958495677,0.0002751710926531814,35.7250014562842,0.09852751357361961,0.1742299750881302,1.2714010947620051,0.15892513684525064,4.07802677154541,4.144036293029785,5.487274169921875,5.394226670265198,6.890919208526611,-0.031213968992233276,0.28208449482917786,0.012361564673483372,0.010722761042416096,1.5038996934890747e-05,0.0007362164906226099,Global continuation,validation,0.0,0.0,0.00625,0.04375,0.09375
20,0.00027699494967237115,35.575281491644894,0.9872354865074158,0.9956316351890564,0.0008102503488771617,0.9833875894546509,0.9849249124526978,0.9700683057308197,0.9617958068847656,0.9617562294006348,0.02312910556793213,0.00037207879358902574,0.00038285431219264865,0.000332674419041723,0.00033471109054517,34.779805928677234,0.09912329084665081,0.18407941173546472,1.2801043385985527,0.16001304232481908,3.9493160247802734,4.015961647033691,5.421877384185791,5.327975273132324,7.362672328948975,-0.5956839323043823,0.5812066793441772,0.014416213147342205,0.011946236714720726,-0.0013925349339842796,0.001626446726731956,Global continuation,validation,0.0,0.0,0.021875,0.040625,0.125
21,0.00023703998886048794,36.2517838193734,0.975648820400238,0.9914301633834839,0.0015741974348202348,0.9712146520614624,0.970495879650116,0.9635981917381287,0.9632049798965454,0.9629082679748535,0.007290899753570557,0.0006707680877298117,0.0007277793483808637,0.0002697889576666057,0.00027259133639745414,35.68975829766414,0.06739958632719263,0.11908814752632928,1.1550716833015637,0.14438396041269547,3.0609965324401855,3.062671184539795,4.399156093597412,4.284196615219116,6.085939884185791,-0.17681784927845,0.13586965203285217,0.013590856455266476,0.011251200921833515,-0.0005266492953523993,0.00032799411565065384,Global continuation,validation,0.0,0.0,0.009375,0.059375,0.11875
22,0.0002289646799908951,36.40231506603826,0.9260705709457397,0.9745696783065796,0.0022522401995956898,0.9180063605308533,0.923847496509552,0.839267909526825,0.828525960445404,0.8211492300033569,0.09532153606414795,0.0015296880155801773,0.001731304102577269,0.0002566808252595365,0.00025856761931208894,35.90606573069928,0.05600309184144549,0.09873399501350738,1.1369308849708697,0.1421163606213587,3.2342376708984375,3.29247784614563,5.070955753326416,4.976885914802551,6.398453235626221,-0.4398036301136017,0.39147818088531494,0.012257237918674946,0.01008525863289833,-0.0010629205498844385,0.0010826489888131618,Global continuation,validation,0.0,0.0,0.0125,0.034375,0.10625
23,0.00022204725246410817,36.53554596266747,0.9465314745903015,0.9820375442504883,0.0010974905453622341,0.9408038854598999,0.9563642740249634,0.8843744397163391,0.8767249584197998,0.8720570802688599,0.07963931560516357,0.0004632843192666769,0.00046388586633838713,0.00027196871815249324,0.0002848658332368359,35.65481045653412,0.10218203688011886,0.18068622205948218,1.289480487909245,0.16118506098865562,3.914316177368164,3.993217945098877,5.355513095855713,5.261374592781067,7.112199306488037,-0.1664195954799652,0.16822630167007446,0.012409063056111336,0.010625939816236496,-0.0004504367825575173,0.0004202745039947331,Global continuation,validation,0.0,0.0,0.0125,0.0375,0.115625
24,0.00025020234170369804,36.01708629957406,0.9827408194541931,0.9939807653427124,0.002205392112955451,0.977162778377533,0.9792031049728394,0.9604158997535706,0.9589800834655762,0.9584199786186218,0.020223021507263184,0.001534556970000267,0.0016093628946691751,0.00033169944072142243,0.0003425003160373308,34.792552607440236,0.14084001723857914,0.26025149728380853,1.4780185905873586,0.18475232382341983,3.892730474472046,3.9495768547058105,5.326045036315918,5.227697968482971,7.261844635009766,-0.3790472745895386,0.36030298471450806,0.012622890062630177,0.011324132792651653,-0.0010059394408017397,0.0009067481732927263,Global continuation,validation,0.0,0.0,0.009375,0.046875,0.109375
25,0.0002543608716223389,35.94549695482246,0.9559364318847656,0.9851144552230835,0.002454151399433613,0.9471797943115234,0.9575774669647217,0.900934636592865,0.889531672000885,0.8823155164718628,0.06804579496383667,0.0031958373729139566,0.003666918259114027,0.00034595379838719964,0.00035321758332429454,34.609818967137755,0.13394687413513867,0.24206128404257804,1.4431688221068477,0.18039610276335596,3.6568055152893066,3.7191452980041504,5.358651161193848,5.229624032974243,7.4665727615356445,-0.5851272344589233,0.5989984273910522,0.012845988385379314,0.011377332732081413,-0.001441759173758328,0.00165857607498765,Global continuation,validation,0.0,0.0,0.015625,0.046875,0.11875
26,0.0001659623085288331,37.79990532782806,0.9240647554397583,0.9736232161521912,0.002053807256743312,0.9174704551696777,0.9186483025550842,0.9005276262760162,0.8942888975143433,0.8885917663574219,0.024359405040740967,0.0008816443150863051,0.0010534020839259028,0.0001961867237696424,0.0002019595995079726,37.07330385277528,0.06569068042779368,0.1294349084325584,1.2701039694231666,0.15876299617789583,4.289615631103516,4.3774518966674805,5.786751747131348,5.675990581512451,7.952660083770752,-0.15595294535160065,0.4784790277481079,0.013110261410474777,0.011535491794347763,-0.00011318860197206959,0.0012790907640010118,Global continuation,validation,0.0,0.0,0.021875,0.0625,0.13125
27,0.00021178991300985217,36.74094728026833,0.9317509531974792,0.9792600870132446,0.0010443852515891194,0.9288153052330017,0.9612094163894653,0.8051320314407349,0.7783147096633911,0.7780287265777588,0.18289470672607422,0.0007804445340298116,0.0008377117337659001,0.00023738734307698905,0.00024332739485544153,36.24542440302901,0.04728902256854941,0.08500277797757125,1.1549747803749149,0.14437184754686436,3.2011990547180176,3.227787971496582,5.090425968170166,4.99207067489624,7.341777801513672,-0.8125633001327515,1.3374030590057373,0.01456535141915083,0.012269945815205574,0.0016560351941734552,0.004793018568307161,Global continuation,validation,0.0,0.0,0.0125,0.065625,0.121875
28,0.00036966000334359705,34.32197536894727,0.936819314956665,0.9764561057090759,0.0029147251043468714,0.9266360998153687,0.939540684223175,0.8801127374172211,0.861762523651123,0.8540549278259277,0.077778160572052,0.002815428888425231,0.0033252642024308443,0.00042540582944639027,0.00043081652984255925,33.71196563142614,0.07311090785849517,0.12838920684733493,1.1721836851435186,0.14652296064293982,3.319406032562256,3.329807758331299,5.855504512786865,5.736177325248718,8.342073440551758,-1.397910475730896,1.1688766479492188,0.016921568661928177,0.012757336720824242,-0.003821676829829812,0.002761916723102331,Global continuation,validation,0.0,0.0,0.015625,0.065625,0.13125
29,0.0001950666046468541,37.09817075346704,0.9418691992759705,0.9803388118743896,0.001648919889703393,0.9318138957023621,0.9469110369682312,0.8740415275096893,0.8664849400520325,0.8628169894218445,0.08042609691619873,0.0011623506434261799,0.0012824268778786063,0.00022400903981179,0.00022725671806256287,36.497344554999366,0.07979998015647015,0.14714126913156134,1.1708915372520543,0.1463614421565068,3.5986146926879883,3.6490554809570312,5.147914409637451,5.065042614936829,6.679754734039307,-0.45839253067970276,0.5547125339508057,0.011455154046416283,0.009963592514395714,-0.001163408742286265,0.0014458755031228065,Global continuation,validation,0.0,0.0,0.009375,0.06875,0.13125
30,0.0002266147785121575,36.44711771361428,0.9702439308166504,0.9897035956382751,0.0025689946487545967,0.9642872214317322,0.9654227495193481,0.942619264125824,0.9384004473686218,0.9343099594116211,0.02702230215072632,0.0015996493166312575,0.0017642340390011668,0.00029491266468539834,0.00033190849353559315,35.30306576770406,0.11507887760315032,0.2150677600591109,1.469168993940881,0.18364612424261012,3.8126022815704346,3.875096082687378,5.353311061859131,5.252782821655273,7.048636436462402,0.04576935991644859,0.24825462698936462,0.013187559321522713,0.011751054786145687,0.00025487341918051243,0.0006192689179442823,Global continuation,validation,0.0,0.0,0.015625,0.046875,0.125
31,0.00021760333038400859,36.62334462115727,0.9740790128707886,0.9913830757141113,0.0022745418827980757,0.9664608240127563,0.9668762683868408,0.9468941688537598,0.9407377243041992,0.9369244575500488,0.0261385440826416,0.0009841175051406026,0.0010203924030065536,0.00026249399525113404,0.0002776069231913425,35.80880626959455,0.09870215202152711,0.17734632668651332,1.3003942929823706,0.16254928662279633,3.9152607917785645,3.978996992111206,5.470017910003662,5.377743124961853,7.141843318939209,-0.3665429353713989,0.561877965927124,0.012838764116168022,0.011094572022557259,-0.0007529677241109312,0.0014960983535274863,Global continuation,validation,0.0,0.0,0.009375,0.046875,0.1
32,0.00026267595239914954,35.80579684421362,0.9086803793907166,0.9684407114982605,0.0033253647852689028,0.8983803987503052,0.9079153537750244,0.8093465268611908,0.7958929538726807,0.7919061183929443,0.11202239990234375,0.003139656502753496,0.004214581102132797,0.0003237964410800487,0.0003372146238689311,34.89727928985333,0.08869608218321072,0.1832459997598882,1.3863740705253238,0.17329675881566547,4.273218154907227,4.329867362976074,5.745616436004639,5.629531025886536,7.852523326873779,-0.1748839169740677,0.019189976155757904,0.012692345306277275,0.011073610745370388,-0.0005653392290696502,2.2008644009474665e-05,Global continuation,validation,0.0,0.0,0.025,0.0375,0.109375
33,0.00021068395290058106,36.76368541905572,0.9510106444358826,0.9830851554870605,0.001426731701940298,0.9436789155006409,0.9589841961860657,0.8895626962184906,0.8733863830566406,0.8687765002250671,0.08559781312942505,0.0010372453834861517,0.00140767905395478,0.0002427528816042468,0.00024774220219114795,36.14835606085681,0.07955696397651325,0.1449720397739051,1.181608488408561,0.14770106105107011,3.6382617950439453,3.710564136505127,5.664510726928711,5.559656858444214,7.572200775146484,-0.18101441860198975,0.38986682891845703,0.012101657688617706,0.010230782441794872,-0.00029028544668108225,0.0010897470638155937,Global continuation,validation,0.0,0.0,0.021875,0.025,0.10625
34,0.0002095387171721086,36.78735719233934,0.9721924066543579,0.9905903339385986,0.00315664685331285,0.9665690660476685,0.9783432483673096,0.9257980287075043,0.9059808254241943,0.9053601622581482,0.07236242294311523,0.001543380320072174,0.0016294701490551233,0.0002961989666800946,0.00033448144677095115,35.284164608921756,0.14950465943756744,0.29771708393528473,1.683268571261997,0.21040857140774963,3.7856805324554443,3.837407350540161,5.266412258148193,5.1845468282699585,6.571230888366699,-0.5005412101745605,0.6842508316040039,0.012492830865085125,0.010245474986732006,-0.0012364196591079235,0.0017805526731535792,Global continuation,validation,0.0,0.0,0.01875,0.05,0.1125
35,0.00028087920509278774,35.51480412623823,0.958096444606781,0.9855697154998779,0.002573952078819275,0.9469544291496277,0.9601592421531677,0.8971437513828278,0.8697901964187622,0.8567661046981812,0.09036904573440552,0.0025419113226234913,0.003720661858096719,0.0003569125838112086,0.0003639640344772488,34.474381396783386,0.11414943221388908,0.20043325743563473,1.3268590258018993,0.1658573782252374,3.7305006980895996,3.757688522338867,5.165128707885742,5.079013466835022,7.004328727722168,-0.5288968682289124,0.4938884377479553,0.013266906142234802,0.011741622351109982,-0.0011793870944529772,0.0013875799486413598,Global continuation,validation,0.0,0.0,0.015625,0.04375,0.0875
36,0.00022126264229882509,36.55091905607491,0.98243248462677,0.9939152598381042,0.003026428632438183,0.9777646660804749,0.9771978259086609,0.9683732390403748,0.9638882875442505,0.9608714580535889,0.0133095383644104,0.0012309730518609285,0.001601778669282794,0.00026595446979627013,0.0002712726127356291,35.75192706258826,0.0888828002867813,0.15981197156193797,1.2752313378783986,0.15940391723479982,3.839806079864502,3.9027364253997803,5.361245155334473,5.263653755187988,7.359737396240234,-0.001541830599308014,0.27769601345062256,0.012853750959038734,0.011329960078001022,1.410258664691355e-05,0.0006916251149959862,Global continuation,validation,0.0,0.0,0.028125,0.046875,0.15
37,0.00021122275211382657,36.752593030639396,0.9452656507492065,0.9817968606948853,0.0023846891708672047,0.9375276565551758,0.9507113099098206,0.9025157690048218,0.8877663612365723,0.8747712969779968,0.06294494867324829,0.0017211255617439747,0.0022350032813847065,0.0002665577339939773,0.0002732251596171409,35.74208712192929,0.10198812627634167,0.18208403459966807,1.303603181179788,0.1629503976474735,3.279827117919922,3.302676200866699,5.202656269073486,5.095642328262329,7.12033748626709,-0.26197463274002075,0.3700557351112366,0.011928399093449116,0.01069914922118187,-0.000849233940243721,0.000795625732280314,Global continuation,validation,0.0,0.0,0.03125,0.046875,0.134375
38,0.0001499669160693884,38.240045392993565,0.9064158797264099,0.9793707728385925,0.0010104096727445722,0.8980927467346191,0.9462460875511169,0.746252030134201,0.7355857491493225,0.7340811491012573,0.21066033840179443,0.0007326298509724438,0.0007820461760275066,0.00019301949942018837,0.00019599555889726616,37.14398815019079,0.14591831238927797,0.25996547819476923,1.3318614383237777,0.1664826797904722,2.5703635215759277,2.626544952392578,4.294961929321289,4.184811234474182,5.870696544647217,0.020323479548096657,0.1428230106830597,0.03370183706283569,0.015745950862765312,0.001266049686819315,0.0011959844268858433,Global continuation,validation,0.0,0.0,0.021875,0.025,0.11875
39,0.00017649342771619558,37.53271462285981,0.9827497005462646,0.9941611289978027,0.0025970914866775274,0.9789810180664062,0.9791821241378784,0.9723514020442963,0.9716256260871887,0.971225917339325,0.007556498050689697,0.0007066345424391329,0.0008335314341820776,0.00021173803543206304,0.0002181007330364082,36.74201120749976,0.07419438730103188,0.13391721928886044,1.242946776359345,0.15536834704491811,4.062675476074219,4.1309404373168945,5.5597825050354,5.456676602363586,7.570901393890381,0.17660126090049744,0.2643769085407257,0.012290667742490768,0.010631178505718708,0.0005266483640298247,0.000664837658405304,Global continuation,validation,0.0,0.0,0.015625,0.0375,0.075
40,0.0001786645589163527,37.47961588476875,0.9527179002761841,0.9840162992477417,0.0025791223160922527,0.9477101564407349,0.9562813639640808,0.8907707035541534,0.8860589265823364,0.8844987750053406,0.07022243738174438,0.0010130094597116113,0.0011586687760427594,0.000206767552299425,0.0002102386970364023,36.845176133680305,0.07032051573320162,0.1245408651396245,1.1851094548993064,0.1481386818624133,4.027510643005371,4.096534729003906,5.5349507331848145,5.445803761482239,7.770701885223389,0.02136109583079815,0.45728880167007446,0.01208454743027687,0.010819640941917896,0.00010087169357575476,0.0010828349040821195,Global continuation,validation,0.0,0.0,0.021875,0.040625,0.125
41,0.00019921432249248028,37.006794412343766,0.9548168182373047,0.9852211475372314,0.0016450684051960707,0.9489110708236694,0.9540621638298035,0.9131794571876526,0.8986406326293945,0.8907256126403809,0.055421531200408936,0.0008133200462907553,0.0009157515596598387,0.00023182682343758643,0.00023541565678897314,36.34836315581369,0.0761420558190608,0.1356754799778896,1.2021335067945151,0.1502666883493144,4.008238792419434,4.09390926361084,5.44661283493042,5.362842440605164,7.089646816253662,0.12852448225021362,-0.15517328679561615,0.011545181274414062,0.010060485452413559,0.00033541463199071586,-0.0004377974255476147,Global continuation,validation,0.0,0.0,0.0125,0.01875,0.075
42,0.00016630551544949412,37.79093347355585,0.8915289640426636,0.9620177745819092,0.001655870582908392,0.8889857530593872,0.8698683977127075,0.8519098162651062,0.8505027294158936,0.8491148948669434,0.019365668296813965,0.0006411443464457989,0.0006709850858896971,0.00020186534675303847,0.00020598974151653238,36.94938227889532,0.08332383764114187,0.15065496221493943,1.2693066499314982,0.15866333124143728,3.7644355297088623,3.8431103229522705,5.110159873962402,5.013852834701538,7.0287580490112305,0.008878638967871666,0.259236216545105,0.013471068814396858,0.011849155649542809,0.000506589945871383,0.000804136972874403,Global continuation,validation,0.0,0.0,0.03125,0.034375,0.14375
43,0.0002767576079349965,35.57900431736418,0.8667186498641968,0.9522451162338257,0.004334285389631987,0.8623777627944946,0.8523670434951782,0.8090172410011292,0.8067766427993774,0.8064896464347839,0.04559040069580078,0.00196084869094193,0.0019980601500719786,0.00035788066452369094,0.00036555105907609686,34.462617649167996,0.10773176748197472,0.195836897972354,1.3237352230163466,0.16546690287704333,3.322608232498169,3.3750569820404053,4.859480857849121,4.728494048118591,7.701013088226318,-0.8304533958435059,0.36644425988197327,0.012364865280687809,0.010528218001127243,-0.0021457865368574858,0.0011158912675455213,Global continuation,validation,0.0,0.0,0.0375,0.05,0.109375
44,0.00020752212731167674,36.82935589279525,0.9247913360595703,0.974193274974823,0.0018471231451258063,0.922649621963501,0.9458373188972473,0.8386699259281158,0.8371931314468384,0.8361821174621582,0.10864418745040894,0.00046472842223010957,0.00047424877993762493,0.00025137970806099474,0.0002618161015561782,35.99669782468745,0.10064486562262086,0.1785156503286246,1.2705813810522597,0.15882267263153246,4.076055526733398,4.152255535125732,5.387892723083496,5.304941296577454,6.981811046600342,-0.0023811720311641693,0.1928693950176239,0.01209781039506197,0.010512817651033401,0.0001349124067928642,0.00042761676013469696,Global continuation,validation,0.0,0.0,0.025,0.05,0.109375
45,0.00017822340305428952,37.49035268032098,0.9625922441482544,0.9870214462280273,0.0021225684322416782,0.958634614944458,0.9740140438079834,0.9108715355396271,0.8775516748428345,0.8653396368026733,0.09646236896514893,0.001539482269436121,0.0018017720431089401,0.0002268934913445264,0.00023823116134735756,36.44177962086414,0.12145880596534166,0.21796306621496797,1.3817695632248796,0.17272119540310996,3.7686843872070312,3.849803924560547,5.333632469177246,5.253094792366028,6.834111213684082,0.08533573150634766,0.15939338505268097,0.012055987492203712,0.010057654231786728,0.00038937150384299457,0.00036836013896390796,Global continuation,validation,0.0,0.0,0.025,0.03125,0.1125
46,0.00023563997820019722,36.277510261140044,0.9766513705253601,0.9922517538070679,0.002301214262843132,0.969447135925293,0.9765322208404541,0.9494505524635315,0.9221926927566528,0.8983631134033203,0.05433952808380127,0.0012339148670434952,0.0016757015837356448,0.00030741910450160503,0.0003374723019078374,35.12269146849891,0.1391367387038161,0.2515904779581105,1.4664586186536612,0.18330732733170765,4.084798812866211,4.163463115692139,5.799506187438965,5.644222974777222,8.817813873291016,-0.14069680869579315,0.1824125051498413,0.013150877319276333,0.011293851770460606,-0.0003123983333352953,0.00048218495794571936,Global continuation,validation,0.0,0.0,0.028125,0.040625,0.146875
47,0.0002906484005507082,35.36632062640202,0.9686411619186401,0.9897975921630859,0.001504702609963715,0.9579132199287415,0.9587501287460327,0.9409755766391754,0.9299061298370361,0.9230512380599976,0.028843998908996582,0.0010718964040279388,0.0013795746490359306,0.000385718623874709,0.0003898304858012125,34.13729391336836,0.13348635608781387,0.23585529300716213,1.383397242176784,0.172924655272098,3.451388359069824,3.5003952980041504,5.267219543457031,5.159817337989807,7.481743335723877,-0.14907510578632355,0.18042433261871338,0.013649506494402885,0.01186118833720684,-9.720493835629895e-05,0.0005157100968062878,Global continuation,validation,0.0,0.0,0.015625,0.01875,0.128125
48,0.0002464755089022219,36.08226228017765,0.9879793524742126,0.9958338141441345,0.0017439717194065452,0.985191285610199,0.9858996272087097,0.979548305273056,0.9763184785842896,0.9750492572784424,0.009581148624420166,0.00031662191031500697,0.0003356959787197411,0.0002788913843687624,0.0002848845688276924,35.54564901936529,0.05980936574976901,0.10450025141629712,1.169620204363136,0.146202525545392,3.7074146270751953,3.7643375396728516,5.083435535430908,4.9862751960754395,6.728283882141113,-0.0037946589291095734,0.13096901774406433,0.013178709894418716,0.01125902310013771,1.750713272485882e-05,0.00035392469726502895,Global continuation,validation,0.0,0.0,0.0,0.0625,0.08125
49,0.00021832231141161174,36.609018793718974,0.9690386056900024,0.9894911050796509,0.002567370655015111,0.9609019160270691,0.961808443069458,0.9463086426258087,0.9413290023803711,0.9384125471115112,0.020479440689086914,0.0016898536123335361,0.0022019760217517614,0.00033079920103773475,0.0003859672578983009,34.80435548047309,0.16665158174440647,0.34751290399832346,1.8304130837344446,0.22880163546680557,3.9833104610443115,4.05820894241333,5.782448768615723,5.590745806694031,8.335590362548828,-0.4208901524543762,0.583617091178894,0.012182923965156078,0.010752268135547638,-0.0010152877075597644,0.001536033465526998,Global continuation,validation,0.0,0.0,0.0,0.06875,0.10625
0,0.00018162495689466596,37.40824475765696,0.9784901142120361,0.9928147792816162,0.0024879968259483576,0.9742361307144165,0.9770127534866333,0.9652450978755951,0.9409025311470032,0.9197930693626404,0.03611022233963013,0.0011260979808866978,0.0013806731440126896,0.00021642235515173525,0.00022088269179221243,36.646978811921,0.08206917053596566,0.14355418555144484,1.2257110333725727,0.1532138791715716,4.076123237609863,4.154189586639404,5.4470133781433105,5.381059646606445,6.876728534698486,-0.3724788427352905,0.5299617052078247,0.011333906091749668,0.009926673956215382,-0.0009422709117643535,0.001375272055156529,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.0125,0.0375,0.1125
1,0.00041680040885694325,33.80071863690712,0.9747650027275085,0.9913520216941833,0.0022959569469094276,0.9654924869537354,0.9674749374389648,0.9580821096897125,0.9531667828559875,0.9495818018913269,0.014308154582977295,0.0008535963133908808,0.0009310847381129861,0.00046729150926694274,0.000469049351522699,33.30412110077794,0.049694953978436915,0.08844890038487627,1.1294419027643103,0.1411802378455388,2.8822531700134277,2.8597121238708496,4.5232768058776855,4.4011160135269165,6.876463413238525,-1.6314170360565186,1.0031530857086182,0.01847655512392521,0.012403959408402443,-0.0048136720433831215,0.002376990159973502,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.0125,0.05,0.11875
2,0.0004317543935030699,33.64763234387183,0.9528807997703552,0.982941746711731,0.0027716560289263725,0.942806601524353,0.9460521936416626,0.9306804835796356,0.9205181002616882,0.913955569267273,0.025534093379974365,0.0013381591998040676,0.0015294838231056929,0.0006279590306803584,0.0006668597779935226,32.020686895905946,0.170142983299291,0.3055941864687122,1.545166356599734,0.19314579457496675,2.868485450744629,2.874711513519287,5.741281509399414,5.531330704689026,9.239055633544922,-1.226076364517212,0.7382465600967407,0.015654103830456734,0.012808471918106079,-0.0035006960388273,0.00173383264336735,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.015625,0.046875,0.109375
