method,image_index,global_mse,global_psnr,global_ssim,global_ms_ssim,global_dists,global_gmsd,full_lpips,patch_ssim_mean,patch_ssim_median,patch_ssim_p10,patch_ssim_bottom10_mean,patch_ssim_min,ssim_tail_gap,patch_lpips_top10_mean,patch_lpips_max,patch_mse_top25,patch_mse_p95,top25_local_psnr,gini,cv,top10_over_mean,top10_energy_share,global_ciede2000_mean,patch_ciede2000_mean,patch_ciede2000_p95,top10_patch_ciede2000,max_patch_ciede2000,mean_signed_delta_a,mean_signed_delta_b
JPEG Global,39,0.0002183535398216918,36.60839763153832,0.8942488431930542,0.9680718779563904,nan,nan,0.0046402160078287125,0.88529372215271,0.898662269115448,0.827486127614975,0.7599376440048218,0.7338687777519226,0.13872462511062622,0.0008247311925515532,0.0008524866425432265,0.00030878843972459435,0.000339159436407499,35.10338966943152,0.1605835351976517,0.3130242341386482,1.673368056584789,0.20917100707309863,3.5360512733459473,3.5770797729492188,5.427109956741333,5.587112903594971,9.039756774902344,-0.2039465755224228,0.13571032881736755
JPEG Global,40,0.00030510095530189574,35.155564325355925,0.9831231832504272,0.9937634468078613,nan,nan,0.002192599233239889,0.9789869785308838,0.9813538789749146,0.9675555229187012,0.9660752415657043,0.9654494524002075,0.015278637409210205,0.0011386256664991379,0.0014107914175838232,0.0003433350648265332,0.00034840390435419977,34.64281839792997,0.04994538838623395,0.09017173678694211,1.1664619609602958,0.14580774512003697,4.86565637588501,4.900709629058838,6.56861412525177,6.694406986236572,9.301024436950684,-0.09254738688468933,0.22657811641693115
JPEG Global,41,0.00037096012965776026,34.306727653178804,0.8470252752304077,0.942817211151123,nan,nan,0.003603129182010889,0.8411681056022644,0.8265038132667542,0.7820165157318115,0.7727527618408203,0.7647933959960938,0.05375105142593384,0.0018366111908107996,0.0018958186265081167,0.0005040968535467982,0.0005447163130156696,32.97486013316715,0.1325419754350908,0.24202286656852398,1.4762426053751676,0.18453032567189595,2.339871883392334,2.3550679683685303,4.0062724351882935,4.18304967880249,7.0136823654174805,-0.3530183434486389,0.3706434369087219
JPEG Global,42,0.00023995799710974097,36.19864771704651,0.9313279986381531,0.9766759276390076,nan,nan,0.0026216900441795588,0.9213342666625977,0.9160110950469971,0.8771069645881653,0.8713388442993164,0.8681144118309021,0.044672250747680664,0.0022569866850972176,0.002420212607830763,0.00027358453371562064,0.0002827733987942338,35.62908457799211,0.06914560417966571,0.12335471605543578,1.1852231480755653,0.14815289350944566,4.286286354064941,4.376216411590576,5.924916744232178,6.032571792602539,7.807314872741699,-0.29466867446899414,0.2409963756799698
JPEG Global,43,0.0003015135007444769,35.20693236865267,0.8279299736022949,0.9362465739250183,nan,nan,0.009982776828110218,0.8268094062805176,0.7930193543434143,0.7730485498905182,0.7677700519561768,0.7642948031425476,0.02524930238723755,0.00467576552182436,0.0047288089990615845,0.00034349231282249093,0.00034904129279311746,34.64082977778027,0.0594025447461734,0.10451251225812297,1.1717624591310565,0.14647030739138206,5.003687381744385,5.067004680633545,6.33459198474884,6.4395341873168945,8.673471450805664,-0.6906551122665405,0.4473108947277069
JPEG Global,44,0.0003218352503608912,34.92366389700022,0.9052621722221375,0.9694568514823914,nan,nan,0.0019039746839553118,0.8976309895515442,0.8832465410232544,0.8381741642951965,0.8274458646774292,0.8170811533927917,0.055800676345825195,0.0006029937067069113,0.0006448498461395502,0.00038435403257608414,0.000403888727305457,34.15268558028163,0.0952211640648932,0.17540681840089303,1.2732787169111646,0.15915983961389557,3.2091710567474365,3.227015972137451,5.445157289505005,5.600011348724365,8.163138389587402,-0.7472857236862183,0.6031501293182373
JPEG Global,45,0.0002104276791214943,36.76897134769745,0.9525155425071716,0.9837543368339539,nan,nan,0.002501321956515312,0.9463484287261963,0.9441957473754883,0.9290605187416077,0.9243062734603882,0.9235321879386902,0.019889473915100098,0.001950891688466072,0.0023300331085920334,0.00024341544485650957,0.00024760278029134497,36.136518689853695,0.07082811944559633,0.12542968856152434,1.192970258647947,0.14912128233099337,4.055225372314453,4.119421482086182,5.630169987678528,5.751559257507324,7.766794204711914,-0.37721264362335205,0.16020703315734863
JPEG Global,46,0.0004661647544708103,33.314605654732794,0.9832834005355835,0.9927329421043396,nan,nan,0.002081985352560878,0.9820429086685181,0.9826008081436157,0.9804803431034088,0.9771018028259277,0.9738981127738953,0.005499005317687988,0.0008854978950694203,0.0009871609508991241,0.0005209344089962542,0.00052879803115502,32.83216955403436,0.05436907394112898,0.09687604758541951,1.1346469032734117,0.14183086290917646,4.568256378173828,4.592987060546875,5.707754015922546,5.810235977172852,8.42095947265625,-0.4188362956047058,0.45524275302886963
JPEG Global,47,0.00021998780721332878,36.57601389208303,0.9144734144210815,0.9697107076644897,nan,nan,0.003488641232252121,0.9064213633537292,0.8964710235595703,0.8469496965408325,0.8394604921340942,0.838847815990448,0.057010531425476074,0.00772362295538187,0.008793008513748646,0.0002500667469576001,0.00026126502780243754,36.01944055462528,0.051246807408742844,0.09473810091274189,1.197373496608205,0.14967168707602563,4.4752116203308105,4.564912796020508,6.234181880950928,6.353838920593262,8.425987243652344,-0.3798394799232483,0.3835885226726532
JPEG Global,48,0.00035767219378612936,34.465148215358084,0.9763965606689453,0.9910029172897339,nan,nan,0.0025780494324862957,0.9708027839660645,0.9722184538841248,0.9619648158550262,0.9588027000427246,0.9585592150688171,0.013415753841400146,0.0015222507063299417,0.0015434687957167625,0.0004238201363477856,0.0004297562627471052,33.72818413134948,0.09644857609293966,0.1748270855444437,1.2023781070903712,0.1502972633862964,4.558341979980469,4.591782093048096,6.432045102119446,6.552584648132324,8.327829360961914,-0.21715719997882843,0.1745024174451828
JPEG Global,49,0.0002608293725643307,35.83643503337658,0.9611219167709351,0.9863694906234741,nan,nan,0.002949836663901806,0.9539835453033447,0.9691709876060486,0.9003209173679352,0.8920465707778931,0.8915469646453857,0.07712441682815552,0.0008965135202743113,0.000966276740655303,0.00029149200418032706,0.000300543280900456,35.353733537282565,0.044357320625994526,0.08302342577272771,1.1746103190531958,0.14682628988164947,4.418150901794434,4.495522499084473,6.148383736610413,6.277682304382324,9.147517204284668,-0.6780731081962585,0.611453652381897
JPEG OKLab-tail,0,0.00032424027449451387,34.891330416022804,0.9417836666107178,0.979546070098877,nan,nan,0.0052913399413228035,0.9346850514411926,0.9352294206619263,0.9044846892356873,0.8960679173469543,0.8922101259231567,0.039161503314971924,0.004775865003466606,0.004997253883630037,0.0004314637917559594,0.00045098895498085767,33.65055644213863,0.1454252639333273,0.2536237371206013,1.3920143109871963,0.17400178887339954,3.858107089996338,3.8900020122528076,4.932029724121094,4.968472003936768,5.860640048980713,-1.9650561809539795,-0.43213969469070435
JPEG OKLab-tail,1,0.00013979362847749144,38.545126224395915,0.9846452474594116,0.9945489764213562,nan,nan,0.0013908077962696552,0.9829115271568298,0.9877557754516602,0.9644381999969482,0.9562880396842957,0.9553340673446655,0.0314677357673645,0.0004737078561447561,0.0005143262096680701,0.00015949113003443927,0.00016384744958486408,37.97263464858923,0.0650631861695594,0.11639579253644221,1.184036612538639,0.14800457656732988,2.4350013732910156,2.4410581588745117,3.3208303451538086,3.369685173034668,4.346805095672607,-0.1789913773536682,-0.12294045835733414
JPEG OKLab-tail,2,0.0001474087912356481,38.31476615043593,0.9905437231063843,0.9967696666717529,nan,nan,0.0013149144360795617,0.9876883029937744,0.9890415072441101,0.9822918176651001,0.9784165620803833,0.9759477972984314,0.010624945163726807,0.0006798620452173054,0.0008110828930512071,0.00016648630844429135,0.0001668859003984835,37.78621476341371,0.07239170472486209,0.14045445974675405,1.1640849557664523,0.14551061947080654,2.456603527069092,2.4723927974700928,3.2223469614982605,3.283083438873291,4.436825275421143,-0.17023199796676636,-0.10560484230518341
JPEG OKLab-tail,3,0.00012961900210939348,38.87331326348785,0.9806470274925232,0.9931153059005737,nan,nan,0.0016311764484271407,0.9791762828826904,0.9812018275260925,0.9696690142154694,0.9678698778152466,0.9661538004875183,0.013331949710845947,0.0009985733777284622,0.001085122930817306,0.0001446015521651134,0.00014733173520653509,38.398270452633014,0.04804478571868818,0.08482808327620378,1.149977818881159,0.14374722736014486,2.792020797729492,2.8073980808258057,3.574506461620331,3.6216301918029785,4.456959247589111,0.35184091329574585,-0.7775209546089172
JPEG OKLab-tail,4,0.00011237268336117268,39.49339248440739,0.9786600470542908,0.9925739169120789,nan,nan,0.002546827308833599,0.9750388860702515,0.9811860918998718,0.9469644129276276,0.942284882068634,0.9400107860565186,0.03890120983123779,0.001404251204803586,0.0016455564182251692,0.00012749567395076156,0.00012933801917824894,38.945045510040394,0.05794160576001649,0.1017925958041831,1.152411342301691,0.14405141778771138,2.2658329010009766,2.2876691818237305,3.248286247253418,3.290168523788452,4.0849928855896,0.31353065371513367,-0.6060397624969482
JPEG OKLab-tail,5,0.00015277786587830633,38.15939560833726,0.9846361875534058,0.9946913123130798,nan,nan,0.00213516503572464,0.9811562299728394,0.9832066297531128,0.970356285572052,0.9681127071380615,0.9662156105041504,0.01509392261505127,0.0007117121713235974,0.0007892698049545288,0.00019037727906834334,0.00019819197768811136,37.20384884544249,0.09790145104230169,0.17393602725232868,1.3015517194355326,0.16269396492944158,2.603919506072998,2.6308679580688477,3.6854124069213867,3.767958402633667,5.4672532081604,-0.01152612641453743,-0.4082490801811218
JPEG OKLab-tail,6,0.00015892231022007763,37.98815130323577,0.962309718132019,0.9872170686721802,nan,nan,0.0019811238162219524,0.9574159383773804,0.9570084810256958,0.9433524012565613,0.941002607345581,0.9403392672538757,0.016005873680114746,0.0006219653878360987,0.0006511546671390533,0.00023982179118320346,0.000278760795481503,36.201113576815104,0.18739209636451779,0.3900301805894647,1.904726974429504,0.238090871803688,1.9388551712036133,1.933845043182373,2.844284951686859,2.942735195159912,4.825401782989502,0.058285318315029144,-0.0832032561302185
JPEG OKLab-tail,7,0.00016929663252085447,37.7135168035625,0.9583408236503601,0.9855015277862549,nan,nan,0.0016873952699825168,0.9531975984573364,0.9550432562828064,0.9248619377613068,0.9165047407150269,0.9125176668167114,0.03853851556777954,0.0014893265906721354,0.0015950006200000644,0.0002315652382094413,0.00024014601149247028,36.35326634870803,0.15145090781595028,0.29199217013383905,1.561959799181517,0.19524497489768963,2.531144142150879,2.5579023361206055,3.691373825073242,3.752210855484009,4.655022621154785,-0.17071138322353363,-0.5294830799102783
JPEG OKLab-tail,8,0.00010575047781458125,39.75717661666705,0.9883483648300171,0.9959582090377808,nan,nan,0.0008727319072932005,0.9859355688095093,0.9858319163322449,0.982172816991806,0.9792590141296387,0.9768220782279968,0.006572902202606201,0.0007001048652455211,0.0007413704879581928,0.00011573835217859596,0.0001180616563942749,39.365227051834395,0.04090970708751717,0.0767427382878164,1.1474578077412865,0.1434322259676608,2.730750322341919,2.764683485031128,3.483852744102478,3.5338640213012695,4.524378299713135,0.29678136110305786,-0.7942229509353638
JPEG OKLab-tail,9,0.000201496368390508,36.957327768289545,0.9825459718704224,0.9932388067245483,nan,nan,0.002821097383275628,0.9802110195159912,0.9806376695632935,0.9719052910804749,0.9653805494308472,0.9632238149642944,0.015257120132446289,0.0006061341846361756,0.0007882385398261249,0.00027146106003783643,0.0002808470744639635,35.66292459347955,0.14669520897231558,0.2570738221107129,1.4309188529144417,0.1788648566143052,2.5575785636901855,2.546980619430542,3.479443907737732,3.5597851276397705,5.149157524108887,0.09910054504871368,-0.09372829645872116
JPEG OKLab-tail,10,0.00011610189540078864,39.35160690206437,0.9676524996757507,0.988757312297821,nan,nan,0.0026356177404522896,0.9636830687522888,0.9610179662704468,0.9499712586402893,0.9445558786392212,0.9409796595573425,0.016462087631225586,0.001419329084455967,0.0014518985990434885,0.00013365437916945666,0.00013435282744467258,38.74016807068514,0.06460122887644977,0.12141635647705928,1.2149120098244501,0.15186400122805627,2.699902057647705,2.712587833404541,3.5362581610679626,3.597945213317871,4.691690444946289,0.11513562500476837,-0.3190467655658722
JPEG OKLab-tail,11,0.00016239519754890352,37.89426818129634,0.9601306915283203,0.9860574007034302,nan,nan,0.0019823950715363026,0.9579787254333496,0.9648930430412292,0.9172991514205933,0.8943437337875366,0.8908880949020386,0.07054930925369263,0.0021759644150733948,0.0023879692889750004,0.00020040520757902414,0.000208820329135051,36.98090997408337,0.10088286602133383,0.17791374099673238,1.2950844473176266,0.16188555591470333,2.5945072174072266,2.5955734252929688,3.5764917135238647,3.61849308013916,4.277456283569336,-0.32782140374183655,-0.28758591413497925
JPEG OKLab-tail,12,0.00011369714047759771,39.442504578313226,0.9757346510887146,0.9917823672294617,nan,nan,0.00233543966896832,0.971096396446228,0.9743890166282654,0.9494698643684387,0.9377924799919128,0.9289304614067078,0.03659653663635254,0.006033335346728563,0.010149982757866383,0.00013255723752081394,0.00013387783110374585,38.77596555146715,0.08013605666707554,0.14533554929418563,1.2244382201815218,0.15305477752269023,2.5477519035339355,2.5746471881866455,3.361388087272644,3.4023754596710205,4.169742107391357,-0.13690495491027832,-0.2509608268737793
JPEG OKLab-tail,13,0.00017418204515706748,37.58996614489617,0.9897040128707886,0.9955238103866577,nan,nan,0.002028738148510456,0.9880973100662231,0.9895602464675903,0.982358992099762,0.9793103933334351,0.9775614738464355,0.010249853134155273,0.0010884611401706934,0.0014617831911891699,0.00020759308245033026,0.0002159578216378577,36.82787122421384,0.0741819004992957,0.1336850857936068,1.2566136654858255,0.1570767081857282,2.47511625289917,2.4778475761413574,3.5567315220832825,3.641998291015625,5.105253219604492,0.23664987087249756,-0.8715583086013794
JPEG OKLab-tail,14,0.00011443815310485661,39.41429159804575,0.9515374898910522,0.9830424189567566,nan,nan,0.003560149110853672,0.9489120244979858,0.9511592388153076,0.9288653135299683,0.9170412421226501,0.9061754941940308,0.03411799669265747,0.0056084031239151955,0.007199225481599569,0.00013621435209643096,0.00013994234541314654,38.65777130984884,0.08367908920166914,0.14596852197367768,1.2357814289623084,0.15447267862028854,1.9304405450820923,1.9555991888046265,2.625335931777954,2.6833009719848633,3.632899522781372,0.10239685326814651,-0.24306997656822205
JPEG OKLab-tail,15,0.00018122908659279346,37.41772098419763,0.9887754917144775,0.9959791898727417,nan,nan,0.0017197602428495884,0.9859151840209961,0.9880042672157288,0.9758143424987793,0.9736501574516296,0.9735702276229858,0.014354109764099121,0.0008178413845598698,0.0011039517121389508,0.00022865577193442732,0.0002344259701203555,36.408178312934325,0.11308262844503282,0.1979919914081367,1.3023994571689868,0.16279993214612334,2.655935764312744,2.6702935695648193,3.818411946296692,3.977186441421509,6.828158378601074,0.429147869348526,-0.644776463508606
