method,image_index,global_ciede2000,ciede2000_top10,ciede2000_p95,global_chroma,chroma_top10,chroma_p95,global_mse,global_psnr,global_ssim,global_ms_ssim,full_lpips,top25_local_psnr,patch_mse_p95,gini,cv,top10_over_mean,top10_energy_share,ber50,ber40,ber30
Hard Top10 + global OKLab,25,3.4518885612487793,5.100704669952393,4.976064682006836,0.010756407864391804,0.016046248376369476,0.015647035092115402,0.00022966069809626788,36.38913319390578,0.96074378490448,0.9867656230926514,0.002030791249126196,34.999527302205884,0.00032328507950296625,0.13577520143804112,0.24972129467122461,1.4683879568508782,0.18354849460635977,0.015625,0.046875,0.11875
Hard Top10 + global OKLab,26,4.147639274597168,5.58673620223999,5.480311274528503,0.011125985532999039,0.014672832563519478,0.01441427506506443,0.0001568553561810404,38.04500646745302,0.9276094436645508,0.9749212265014648,0.0017139073461294174,37.34441697454315,0.0001895480672828853,0.06312654775866174,0.1243301315686634,1.258572488277241,0.15732156103465514,0.021875,0.065625,0.134375
Hard Top10 + global OKLab,27,3.054905414581299,4.867345809936523,4.767862796783447,0.0117311030626297,0.016252771019935608,0.016052026767283678,0.0001965316041605547,37.06567600968564,0.9350850582122803,0.9803247451782227,0.0009301801910623908,36.57419406539106,0.00022435636856243946,0.046360535482379554,0.08298417877692453,1.1467721895857153,0.1433465236982144,0.0125,0.065625,0.11875
Hard Top10 + global OKLab,28,3.1698811054229736,5.663244724273682,5.539624333381653,0.012180754914879799,0.017615104094147682,0.017178804613649845,0.00033522953162901103,34.74657729723788,0.9422972202301025,0.9785423278808594,0.002510103164240718,34.191619286113685,0.0003885252808686346,0.06841212631964486,0.1208763869950235,1.161039711602701,0.14512996395033761,0.015625,0.065625,0.13125
Hard Top10 + global OKLab,29,3.4203104972839355,4.897608280181885,4.814691662788391,0.009440519846975803,0.012417295016348362,0.012175970943644643,0.00017737364396452904,37.5111091173728,0.9476233720779419,0.9823085069656372,0.0014737254241481423,36.93388540091426,0.00020778427278855816,0.07579552688897423,0.1362071491455099,1.1717904867678106,0.14647381084597633,0.009375,0.06875,0.128125
Hard Top10 + global OKLab,30,3.6542084217071533,5.144188404083252,5.038234829902649,0.01126821432262659,0.01718624122440815,0.01638729404658079,0.00020994273654650897,36.778991461860244,0.9721044301986694,0.9903666377067566,0.002267993986606598,35.64374687886267,0.00030709424754604697,0.1125351351320207,0.21281544380269676,1.4707463679538137,0.18384329599422672,0.015625,0.046875,0.121875
Hard Top10 + global OKLab,31,3.733722686767578,5.1934003829956055,5.104976177215576,0.010589536279439926,0.014601651579141617,0.014286203309893608,0.00020038285583723336,36.98139438163024,0.9757485389709473,0.991952657699585,0.0018394591752439737,36.21621850643759,0.0002529889316065237,0.0934682770267964,0.16726466700784084,1.2778881126234587,0.15973601407793234,0.009375,0.046875,0.103125
Hard Top10 + global OKLab,32,3.904832124710083,5.2194414138793945,5.093374729156494,0.010092673823237419,0.014597528614103794,0.013620411045849323,0.000222613918595016,36.52447685553703,0.9227983355522156,0.973435640335083,0.0028584119863808155,35.54294148130761,0.0002952439826913178,0.09896833256920408,0.20413132137222662,1.4370956954833138,0.17963696193541423,0.025,0.0375,0.109375
Hard Top10 + global OKLab,33,3.402458429336548,5.431502342224121,5.33337128162384,0.009520222432911396,0.013885287567973137,0.013640565564855933,0.00018510852532926947,37.32573578987799,0.9578754305839539,0.985499382019043,0.0010879039764404297,36.639316435079714,0.00021873865625821054,0.09496787292927157,0.1730186060204431,1.2019808363213844,0.15024760454017305,0.021875,0.028125,0.10625
Hard Top10 + global OKLab,34,3.6206789016723633,5.043260097503662,4.968137860298157,0.009791838936507702,0.012981636449694633,0.012746476801112294,0.0001936172047862783,37.130560539916985,0.9742330312728882,0.9912877082824707,0.0027049551717936993,35.65970885059,0.00030389583844225854,0.14170987574761187,0.2859219064570654,1.6580242233765985,0.2072530279220748,0.01875,0.046875,0.109375
Hard Top10 + global OKLab,35,3.5179522037506104,4.913747787475586,4.827917098999023,0.011055460199713707,0.015966542065143585,0.015577174723148346,0.000251904537435621,35.98764009693215,0.9631249904632568,0.9873025417327881,0.0022941133938729763,34.92193109820475,0.0003311666878289543,0.12009120727452413,0.20982593932300367,1.337244684758864,0.167155585594858,0.015625,0.046875,0.084375
Hard Top10 + global OKLab,36,3.696848154067993,5.173603057861328,5.076407313346863,0.010912405326962471,0.014746913686394691,0.014445370994508266,0.00020673884137067944,36.845779219781775,0.9834432601928711,0.9942790269851685,0.002655415330082178,36.07235676934411,0.000253883012192091,0.0852920163576578,0.15405092242567414,1.2760236193850085,0.15950295242312607,0.028125,0.046875,0.15
Hard Top10 + global OKLab,37,3.0922350883483887,4.94696569442749,4.835410952568054,0.01013607531785965,0.013559839688241482,0.013250005431473255,0.00019085749227087945,37.19290786786233,0.9491634368896484,0.9831384420394897,0.0018814010545611382,36.330863407873714,0.0002391019806964323,0.08813768073102603,0.15705144352349612,1.2528135031970473,0.15660168789963091,0.03125,0.046875,0.134375
Hard Top10 + global OKLab,38,2.446528911590576,4.1072516441345215,3.992473840713501,0.015298664569854736,0.026963287964463234,0.026744598988443613,0.0001371974212815985,38.626540514113145,0.913477897644043,0.9809364080429077,0.0009155336883850396,37.574286560459115,0.000180255501618376,0.14398806060679442,0.2579239971570597,1.3289457959735067,0.16611822449668834,0.021875,0.025,0.11875
Hard Top10 + global OKLab,39,3.920233726501465,5.356753826141357,5.264658212661743,0.010281088761985302,0.013584067113697529,0.013331981841474771,0.0001673052756814286,37.76490364099124,0.9835764169692993,0.9944450855255127,0.0022248546592891216,37.02001347493217,0.00020438967476366088,0.07052105810125012,0.1260287272417754,1.231075119789259,0.1538843899736574,0.01875,0.0375,0.075
Hard Top10 + global OKLab,40,3.8852767944335938,5.355058670043945,5.2688939571380615,0.010421494022011757,0.014033722691237926,0.01376742753200233,0.0001674973900662735,37.75991955723533,0.9552565813064575,0.9849158525466919,0.0020997861865907907,37.15110157455338,0.00019531310317688622,0.06682794651449674,0.11863027137673046,1.1761157970754346,0.14701447463442932,0.021875,0.040625,0.121875
Hard Top10 + global OKLab,41,3.7581844329833984,5.125664234161377,5.040256381034851,0.009355534799396992,0.012537728995084763,0.012310080928727984,0.00017288012895733118,37.622549221692594,0.9608572721481323,0.9871972799301147,0.0016415314748883247,37.00506359468024,0.00020389130077091977,0.06662197131604898,0.11922858726161714,1.20010448448935,0.15001306056116875,0.009375,0.01875,0.071875
Hard Top10 + global OKLab,42,3.631650924682617,4.913904190063477,4.8205647468566895,0.011402846314013004,0.015022849664092064,0.014805917395278811,0.00015637384785804898,38.058358771113774,0.8961133360862732,0.9637136459350586,0.00133277359418571,37.27565247942076,0.00019111456640530378,0.07738283385551654,0.1384082758703946,1.240082367704565,0.15501029596307062,0.03125,0.034375,0.14375
Hard Top10 + global OKLab,43,2.9360594749450684,4.360615253448486,4.198731422424316,0.009328589774668217,0.013481581583619118,0.013070535846054554,0.0002258127206005156,36.46251596817591,0.8866913318634033,0.9597558975219727,0.002965220483019948,35.15002069503334,0.0003115327635896392,0.13024078717477558,0.2395191627006487,1.3848658090418962,0.17310822613023702,0.0375,0.05,0.109375
Hard Top10 + global OKLab,44,3.8159830570220947,5.008190155029297,4.927744388580322,0.009813975542783737,0.013253100216388702,0.012857892317697406,0.00018224009545519948,37.39356065786619,0.9355859160423279,0.9779866933822632,0.0017200777074322104,36.694976407629994,0.00022013936904841103,0.08070108169918123,0.14241016331953996,1.2160699973540128,0.1520087496692516,0.025,0.05,0.1125
Hard Top10 + global OKLab,45,3.593390941619873,5.033680438995361,4.962601661682129,0.009560341015458107,0.015036002732813358,0.014379952335730195,0.0001609381433809176,37.933410131002375,0.967228353023529,0.9886571168899536,0.0019610710442066193,36.97675530847488,0.00020485224013100378,0.11233837718502987,0.20280301637400167,1.3148530964026515,0.16435663705033143,0.025,0.03125,0.1125
Hard Top10 + global OKLab,46,3.885861873626709,5.5752387046813965,5.424196243286133,0.01073586568236351,0.017190441489219666,0.016395401675254107,0.00021481844305526465,36.679284353873456,0.9790545701980591,0.9930508136749268,0.002083604224026203,35.49710250429055,0.0003000623546540737,0.14341079369251455,0.25820566798296507,1.4629068349907177,0.18286335437383971,0.028125,0.04375,0.14375
Hard Top10 + global OKLab,47,3.24495267868042,4.943694591522217,4.834779858589172,0.011175133287906647,0.01598414033651352,0.015563122695311904,0.00025897411978803575,35.86743634354409,0.9713274836540222,0.9906558394432068,0.0013238616520538926,34.677854493962606,0.00034192167368019,0.12738725563842968,0.2264400545868345,1.3718545845887546,0.17148182307359433,0.015625,0.01875,0.128125
Hard Top10 + global OKLab,48,3.517885684967041,4.780637741088867,4.679353356361389,0.010705527849495411,0.013841822743415833,0.013624959159642458,0.00022396612621378154,36.49817661625116,0.988884449005127,0.9961507320404053,0.0016389305237680674,35.98896796431826,0.0002568207564763725,0.055935534799824736,0.09809010259861393,1.1510983315189487,0.1438872914398686,0.0,0.065625,0.08125
Hard Top10 + global OKLab,49,3.8155553340911865,5.545318126678467,5.3659584522247314,0.010289205238223076,0.016862081363797188,0.01545646577142179,0.00020249876251909882,36.93577626438295,0.9711989164352417,0.9902357459068298,0.0022342049051076174,35.155960806609,0.0003560946279321797,0.1622813716563136,0.34273364512910676,1.8233280530523617,0.2279160066315452,0.0,0.06875,0.10625
Hard Top10 + local chroma-tail,0,3.9883761405944824,5.327808856964111,5.256904363632202,0.009705185890197754,0.013033798895776272,0.012835526140406728,0.00017511258192826062,37.56682648515608,0.9791145324707031,0.9930392503738403,0.0021366493310779333,36.80182034128928,0.00021371001275838353,0.08262435632817261,0.1444617774215056,1.2305302821466222,0.15381628526832777,0.0125,0.0375,0.1125
Hard Top10 + local chroma-tail,1,2.871127128601074,4.535411357879639,4.41597580909729,0.012337851338088512,0.01785373128950596,0.017394489143043756,0.0004103468672838062,33.86848877767845,0.9753135442733765,0.9915363788604736,0.0023802092764526606,33.36771203127405,0.00046242390817496926,0.04942437560833381,0.0884281239551912,1.1307073799514895,0.1413384224939362,0.0125,0.05,0.11875
Hard Top10 + local chroma-tail,2,2.829392433166504,5.691436767578125,5.47603178024292,0.01264106947928667,0.022475291043519974,0.021596559789031744,0.0004221648268867284,33.74517953229534,0.9539371728897095,0.9833248853683472,0.0027196393348276615,32.11360458301983,0.0006495947454823181,0.17097500305886687,0.306725575786098,1.5411219015828668,0.19264023769785835,0.015625,0.046875,0.109375
Hard Top10 + local chroma-tail,3,3.640310287475586,4.928796291351318,4.84768271446228,0.010574551299214363,0.014987709932029247,0.014262686483561993,0.0002356632612645626,36.277081165579595,0.9829280376434326,0.9942197799682617,0.0025745327584445477,35.45907980453677,0.0002858891966752708,0.08115176309566528,0.1465493620627721,1.2447923417824642,0.15559904272280803,0.015625,0.04375,0.1125
Hard Top10 + local chroma-tail,4,3.521801710128784,4.883303165435791,4.81788182258606,0.00935228168964386,0.014075272716581821,0.012631665216758847,0.0001690239441813901,37.72051768230941,0.9735721945762634,0.9913042783737183,0.001054693479090929,37.046160583085296,0.00020227147615514696,0.06756627474255261,0.12014545137867659,1.2159943350275877,0.15199929187844846,0.0125,0.0375,0.078125
Hard Top10 + local chroma-tail,5,3.064683198928833,4.754477500915527,4.661984205245972,0.009900095872581005,0.013378478586673737,0.01312041305936873,0.00021562480833381414,36.663012736213936,0.9504039287567139,0.9842535257339478,0.001430774456821382,35.99511978959414,0.0002559280110290274,0.06875409573522367,0.12317630303669597,1.222525865905555,0.15281573323819436,0.015625,0.059375,0.084375
Hard Top10 + local chroma-tail,6,3.181703567504883,5.153946876525879,4.963784694671631,0.012211005203425884,0.018430793657898903,0.01782312849536538,0.0003607232647482306,34.428258470746144,0.9519526958465576,0.9832717776298523,0.004017804749310017,32.731319174906915,0.0005459439125843346,0.19980873251335635,0.3531490088052891,1.5500237807315447,0.19375297259144308,0.00625,0.021875,0.065625
Hard Top10 + local chroma-tail,7,2.8846540451049805,4.8138933181762695,4.7226691246032715,0.00985333789139986,0.013680506497621536,0.01337314280681312,0.0002090775960823521,36.79692501946065,0.9311823844909668,0.9764405488967896,0.0022467186208814383,36.03265694245474,0.0002544017661421094,0.08629565478750807,0.1623277381732329,1.2871186699777792,0.1608898337472224,0.0125,0.05,0.128125
Hard Top10 + local chroma-tail,8,3.1304290294647217,5.104510307312012,5.015525460243225,0.010472498834133148,0.013292496092617512,0.013112807646393776,0.00023613432131242007,36.26840885122427,0.9635672569274902,0.9872702956199646,0.00164542137645185,35.184636783535204,0.0003113170969299972,0.11599225035758341,0.20403601044530364,1.324709577595104,0.165588697199388,0.009375,0.034375,0.103125
Hard Top10 + local chroma-tail,9,3.2206978797912598,5.184421539306641,5.092873573303223,0.0097409188747406,0.013210436329245567,0.012970357667654753,0.0001859665644587949,37.30565131998988,0.9576526880264282,0.9858294725418091,0.0018302450189366937,36.623033002773695,0.00022037693997845054,0.06937444324697228,0.12334860592363114,1.2135781556234033,0.15169726945292542,0.0125,0.04375,0.13125
Hard Top10 + local chroma-tail,10,3.6267542839050293,5.243703365325928,5.145798444747925,0.010244270786643028,0.013714238069951534,0.013447595294564962,0.00017664679035078734,37.52894249231715,0.9534785151481628,0.9839903712272644,0.0022783067543059587,36.82921063107846,0.0002164741890737787,0.06859765000980074,0.12266466397439152,1.2308468757706421,0.15385585947133026,0.009375,0.025,0.096875
Hard Top10 + local chroma-tail,11,3.5136632919311523,5.308856964111328,5.207584738731384,0.010167635977268219,0.013525621965527534,0.013198690256103873,0.00019279208208899945,37.1491080640657,0.9620814323425293,0.9873355627059937,0.0007578791119158268,36.85001908048428,0.00020843356833211146,0.03500082780152614,0.06464964351262698,1.0910234943258503,0.1363779367907313,0.01875,0.025,0.096875
Hard Top10 + local chroma-tail,12,3.718263864517212,5.237077713012695,5.145018815994263,0.010961652733385563,0.01669980026781559,0.01594259822741151,0.0002489438920747489,36.03898524824448,0.9592291712760925,0.9866762161254883,0.0016676653176546097,34.295298009399254,0.0004573231271933764,0.16711000293653983,0.3478833316966043,1.8517195198413576,0.2314649399801697,0.015625,0.0375,0.09375
Hard Top10 + local chroma-tail,13,3.7277913093566895,4.877999782562256,4.813207387924194,0.010366765782237053,0.013245915994048119,0.013059967197477818,0.00018324617121834308,37.3696509082663,0.9096347689628601,0.968056857585907,0.004790129140019417,36.7934659950459,0.00021445910533657297,0.06719464654464335,0.11953698646553286,1.1727555757784385,0.1465944469723048,0.009375,0.028125,0.09375
Hard Top10 + local chroma-tail,14,3.817209005355835,5.533796310424805,5.404739856719971,0.011332562193274498,0.016124768182635307,0.015613625757396221,0.00023084762506186962,36.366745890696535,0.9712805151939392,0.9899114966392517,0.001756858779117465,35.38211883887517,0.0003010850487044081,0.11316777483539986,0.1973784678462715,1.3111253443143587,0.16389066803929483,0.00625,0.025,0.0875
Hard Top10 + local chroma-tail,15,3.7810869216918945,5.02512264251709,4.9419848918914795,0.009285738691687584,0.01232500933110714,0.012122412910684943,0.00016650656471028924,37.78568639267266,0.963044285774231,0.9877790808677673,0.001838760101236403,37.26170623892092,0.0001907701589516364,0.060520821490567187,0.10622699075179115,1.162946073064103,0.14536825913301288,0.021875,0.05,0.128125
Hard Top10 + local chroma-tail,16,3.5894370079040527,5.248875617980957,5.104444622993469,0.01189389731734991,0.016831766813993454,0.01601007068529725,0.00035038639907725155,34.554527601533266,0.9458901882171631,0.9807798862457275,0.0022360747680068016,33.01082356831489,0.0005302529170876369,0.17640429100346153,0.31143387201346323,1.5425473608225644,0.19281842010282055,0.0125,0.059375,0.13125
Hard Top10 + local chroma-tail,17,3.4728827476501465,5.1055006980896,4.98388397693634,0.01060148049145937,0.016753407195210457,0.01598138827830553,0.00021464198653120548,36.682853208823886,0.9557921886444092,0.9853368997573853,0.0019156952621415257,35.93953952531907,0.0002620464874780737,0.07491532527537405,0.13804851271315743,1.2625483282176706,0.15781854102720883,0.015625,0.0625,0.125
Hard Top10 + local chroma-tail,18,3.7659518718719482,5.50778341293335,5.422110199928284,0.011013220995664597,0.014635175466537476,0.014354270184412599,0.0002265845105284825,36.447697821245775,0.97072434425354,0.9899846911430359,0.0035498200450092554,35.47646757028673,0.00029577295208582655,0.09291148522316126,0.17893365998890923,1.3711357682097856,0.1713919710262232,0.015625,0.040625,0.096875
Hard Top10 + local chroma-tail,19,3.890444278717041,5.254933834075928,5.173095345497131,0.01019367016851902,0.013504784554243088,0.01324037043377757,0.00019827747019007802,37.02726630867846,0.9807995557785034,0.9934828281402588,0.001203326042741537,36.32153907545246,0.0002421712015348021,0.07738490633002444,0.1378680676751573,1.234739119023973,0.15434238987799662,0.00625,0.04375,0.09375
Hard Top10 + local chroma-tail,20,3.839311122894287,5.279973030090332,5.180719017982483,0.011586524546146393,0.016012221574783325,0.015588643494993448,0.00025991504662670195,35.85168578221971,0.9880368113517761,0.9959079027175903,0.0007284939056262374,35.09900877559003,0.00031338981352746487,0.09211662266597677,0.17046070020010587,1.2675950953953643,0.15844938692442054,0.021875,0.0375,0.125
Hard Top10 + local chroma-tail,21,2.9676809310913086,4.23665714263916,4.131290435791016,0.010912940837442875,0.014565965160727501,0.014049648540094495,0.00022446679940912873,36.48847885839697,0.9768043756484985,0.9918584823608398,0.001397788291797042,35.93562648155831,0.0002638836012920365,0.06488323383427166,0.11420032232561758,1.1787501762280153,0.1473437720285019,0.009375,0.059375,0.11875
Hard Top10 + local chroma-tail,22,3.075258255004883,4.863462924957275,4.7665114402771,0.009546284563839436,0.012973722070455551,0.012746065156534314,0.00020766853413078934,36.826293026397046,0.9335025548934937,0.9771711230278015,0.001956774853169918,36.20778209503235,0.00024145218048943207,0.07132074310972704,0.12432553115496581,1.175019373268761,0.14687742165859513,0.0125,0.034375,0.10625
Hard Top10 + local chroma-tail,23,3.7284657955169678,5.153960704803467,5.06122612953186,0.010099530220031738,0.013278303667902946,0.013053325470536947,0.00020151028002146631,36.957027934796194,0.9520022869110107,0.9839056730270386,0.0010630141478031874,36.1116292348513,0.00025434844428673387,0.0877091141950689,0.15588353496740173,1.2626149271769818,0.15782686589712272,0.0125,0.040625,0.11875
Hard Top10 + local chroma-tail,24,3.767446994781494,5.118045806884766,5.029298901557922,0.010910525918006897,0.015137376263737679,0.0148291967343539,0.0002323837688891217,36.33794209018624,0.983792245388031,0.9943593740463257,0.0019648901652544737,35.247155609597435,0.0003073288971791044,0.1248146347154692,0.23460912971333547,1.4314488137273431,0.1789311017159179,0.009375,0.05,0.109375
Hard Top10 + local chroma-tail,25,3.5283870697021484,5.178512096405029,5.063036203384399,0.010944248177111149,0.016183603554964066,0.015789706259965897,0.0002353666495764628,36.282550747594314,0.9597395658493042,0.986447274684906,0.002017358783632517,34.93400397847089,0.0003276734278188087,0.1310430476985566,0.24089121007125178,1.450717585553379,0.18133969819417237,0.015625,0.046875,0.121875
Hard Top10 + local chroma-tail,26,4.247859954833984,5.688941955566406,5.588800311088562,0.011362665332853794,0.014927178621292114,0.014689254574477673,0.0001622575946385041,37.89794966438824,0.9255484342575073,0.974190890789032,0.0017846887931227684,37.21661562553851,0.00019497079847496934,0.061206961601637466,0.12018228031185148,1.249723843257923,0.15621548040724037,0.021875,0.0625,0.13125
Hard Top10 + local chroma-tail,27,3.1259548664093018,4.943312168121338,4.847472548484802,0.012013085186481476,0.016691992059350014,0.016496180091053247,0.00020390281861182302,36.90576770793215,0.9319753050804138,0.9795070886611938,0.0009690700098872185,36.443194817865546,0.00023176652030088007,0.04378726660736462,0.07883332789765413,1.142468147259379,0.14280851840742237,0.0125,0.065625,0.121875
Hard Top10 + local chroma-tail,28,3.2273049354553223,5.741048336029053,5.621050000190735,0.012364896945655346,0.01778004691004753,0.017335577867925167,0.0003434940881561488,34.6408073314084,0.9407593607902527,0.9780369997024536,0.002603909233585,34.10285716370046,0.0003959888417739421,0.06645732678310734,0.11716875147311723,1.153446829182205,0.14418085364777564,0.015625,0.065625,0.13125
Hard Top10 + local chroma-tail,29,3.5106983184814453,5.002099990844727,4.908563852310181,0.009663568809628487,0.012654267251491547,0.012417488498613238,0.0001835787988966331,37.36177475933579,0.9461345672607422,0.9818075895309448,0.0015576011501252651,36.7988823651242,0.0002141776858479716,0.07310180604892148,0.13116278510701734,1.1686164865130735,0.14607706081413419,0.009375,0.071875,0.128125
Hard Top10 + local chroma-tail,30,3.7092888355255127,5.202857494354248,5.09891676902771,0.011410331353545189,0.01725730299949646,0.016452244017273188,0.00021450237545650452,36.68567893959725,0.9714831113815308,0.9901818633079529,0.0021697913762181997,35.57999776236208,0.00031069957913132384,0.10945399140302556,0.2063547546871287,1.4542046739903174,0.18177558424878967,0.015625,0.046875,0.121875
Hard Top10 + local chroma-tail,31,3.812676429748535,5.282236099243164,5.1927595138549805,0.01080064382404089,0.014831840991973877,0.0145103067625314,0.00020640350703615695,36.85282927812698,0.9751161336898804,0.9917440414428711,0.001926209544762969,36.09535724568446,0.0002598906576167792,0.09217965219574882,0.16486195048158458,1.2746247266775823,0.1593280908346978,0.009375,0.046875,0.103125
Hard Top10 + local chroma-tail,32,3.9681527614593506,5.292597770690918,5.172196626663208,0.010253752581775188,0.014744886197149754,0.013804893242195249,0.0002280290937051177,36.420097388350456,0.9209471940994263,0.9727846384048462,0.002882120432332158,35.46496630958884,0.0003003792080562562,0.09642210847955394,0.1983615052902531,1.4243028721820892,0.17803785902276115,0.025,0.0375,0.109375
Hard Top10 + local chroma-tail,33,3.464580535888672,5.509467124938965,5.413110733032227,0.009700757451355457,0.014083251357078552,0.013855668250471354,0.00019108271226286888,37.18778602889848,0.9562172889709473,0.9849309921264648,0.0011734685394912958,36.52366131228029,0.00022556577823706903,0.09035145265068224,0.16426272003815892,1.1974642465813745,0.14968303082267181,0.021875,0.025,0.10625
Hard Top10 + local chroma-tail,34,3.718881607055664,5.154336929321289,5.081013798713684,0.010034524835646152,0.013247404247522354,0.013036408694460988,0.00020021798263769597,36.98496918816775,0.9735108613967896,0.9910393953323364,0.0029434612952172756,35.53746270513161,0.0003124265494989231,0.13948717855712708,0.28269609589792505,1.6514684971918625,0.2064335621489828,0.01875,0.046875,0.109375
Hard Top10 + local chroma-tail,35,3.5692501068115234,4.971320152282715,4.883585214614868,0.011213086545467377,0.016157057136297226,0.015772134065628052,0.0002571711374912411,35.897777742068286,0.9623227119445801,0.9870465993881226,0.0022512306459248066,34.82454172219824,0.0003391044956515543,0.12092420957904933,0.2111226709188841,1.340590788699383,0.16757384858742289,0.015625,0.04375,0.084375
Hard Top10 + local chroma-tail,36,3.7552285194396973,5.239952564239502,5.141353368759155,0.011066203936934471,0.014891070313751698,0.014594950014725327,0.00021127705986145884,36.75147655415431,0.9830781817436218,0.9941627383232117,0.002545580267906189,35.97795534058987,0.00025889676180668175,0.08502929301997963,0.15332108639516898,1.2724627028590325,0.15905783785737906,0.025,0.046875,0.15
Hard Top10 + local chroma-tail,37,3.155452251434326,5.007959842681885,4.90179967880249,0.010303872637450695,0.0137382997199893,0.013435788452625275,0.00019642600091174245,37.06801025178923,0.9478551149368286,0.9826933741569519,0.0020142486318945885,36.216121193793924,0.0002449160674586892,0.08772946085231456,0.15605208067594564,1.2489530863299612,0.15611913579124514,0.03125,0.046875,0.134375
Hard Top10 + local chroma-tail,38,2.527712345123291,4.184899806976318,4.068829894065857,0.01554835308343172,0.0273428987711668,0.027091318275779486,0.00014390521391760558,38.41923470589985,0.9037879705429077,0.9790507555007935,0.0009234367753379047,37.433655638608585,0.00018541098688729107,0.13167012756185018,0.2346663273848766,1.3051408085505036,0.16314260106881295,0.021875,0.025,0.11875
Hard Top10 + local chroma-tail,39,3.9696595668792725,5.412911891937256,5.313925385475159,0.010452942922711372,0.013770690187811852,0.013530253898352385,0.00017183685849886388,37.64883675628348,0.9831387400627136,0.9942976832389832,0.0024164814967662096,36.91340800025921,0.00020911767205689102,0.06970474346116365,0.12455235920886243,1.2259221063620394,0.15324026329525492,0.015625,0.0375,0.075
Hard Top10 + local chroma-tail,40,3.9662530422210693,5.44216251373291,5.35437798500061,0.010618871077895164,0.014230087399482727,0.01394813833758235,0.00017237021529581398,37.63537775925394,0.9539663791656494,0.9844727516174316,0.0021327391732484102,37.04328840498728,0.00020030991800012998,0.0648179253034354,0.11500162554375307,1.1719751646026784,0.1464968955753348,0.021875,0.040625,0.121875
Hard Top10 + local chroma-tail,41,3.8122000694274902,5.203824043273926,5.1116437911987305,0.009503146633505821,0.012732588686048985,0.012487867148593068,0.00017744068463798612,37.50946795507777,0.9598007202148438,0.9868528842926025,0.0016112305456772447,36.9031333752763,0.00020892153406748548,0.06591272122173829,0.11785517138230822,1.1981983728851056,0.1497747966106382,0.009375,0.01875,0.075
Hard Top10 + local chroma-tail,42,3.723558187484741,5.010223388671875,4.912743926048279,0.011621726676821709,0.015269100666046143,0.015053086215630174,0.00016135872283484787,37.92207552251743,0.8934288024902344,0.9627456068992615,0.0015371391782537103,37.16175316730234,0.00019530146528268233,0.07542907658451804,0.13473273922985765,1.2290847185177027,0.15363558981471284,0.03125,0.034375,0.14375
Hard Top10 + local chroma-tail,43,2.9973297119140625,4.434047698974609,4.275187253952026,0.009514940902590752,0.013642100617289543,0.013226014329120517,0.00023177107505034655,36.34940764791122,0.8838901519775391,0.9587459564208984,0.003248404711484909,35.05973578246039,0.00031819133437238634,0.1278064400614688,0.23470718042971683,1.377660234177418,0.17220752927217725,0.0375,0.05,0.109375
Hard Top10 + local chroma-tail,44,3.8813865184783936,5.089520454406738,5.009282827377319,0.009966189973056316,0.013432083651423454,0.013038759119808674,0.00018644948431756347,37.29438813473746,0.9338845610618591,0.9773916006088257,0.0017744788201525807,36.614774411730544,0.0002243119197373744,0.07951488930273795,0.14048680026518615,1.2114557306218512,0.1514319663277314,0.025,0.05,0.109375
Hard Top10 + local chroma-tail,45,3.662203550338745,5.116790771484375,5.03579568862915,0.009739954955875874,0.015257447026669979,0.014614908723160625,0.0001664165611146018,37.788034566342716,0.9657508730888367,0.9881512522697449,0.0020373486913740635,36.86628069478931,0.00021072733215987682,0.10753659681015168,0.1935404558086553,1.3069292453946295,0.1633661556743287,0.025,0.03125,0.1125
Hard Top10 + local chroma-tail,46,3.9547228813171387,5.654664039611816,5.509734511375427,0.010912747122347355,0.01734902895987034,0.016551021486520767,0.00022019031166564673,36.57201793823457,0.978405237197876,0.9928449392318726,0.0021375291980803013,35.42379602689217,0.0003047955906367861,0.1393962313751548,0.25087307224443234,1.4481214103763973,0.18101517629704966,0.028125,0.04375,0.146875
Hard Top10 + local chroma-tail,47,3.293571949005127,5.014723300933838,4.906157851219177,0.011305809020996094,0.01607968844473362,0.015661020763218403,0.000263989350060001,35.78413593219066,0.970703125,0.9904807806015015,0.0013328465865924954,34.60586067679739,0.00034765626332955435,0.12559664806575077,0.22319384684653046,1.3668267300648627,0.17085334125810783,0.015625,0.01875,0.128125
Hard Top10 + local chroma-tail,48,3.5627076625823975,4.833835124969482,4.733750700950623,0.01084977202117443,0.014015867374837399,0.013805471360683441,0.00022928685939405113,36.39620834307054,0.9886357188224792,0.9960669279098511,0.0017199867870658636,35.89655214586994,0.00026226331829093397,0.05531304440172532,0.09688648596524867,1.14827658418594,0.1435345730232425,0.0,0.065625,0.08125
Hard Top10 + local chroma-tail,49,3.9088945388793945,5.615738391876221,5.451150178909302,0.010510880500078201,0.017000863328576088,0.015631483402103186,0.00020812418370041996,36.81677452525453,0.9704576730728149,0.9900012016296387,0.002315085381269455,35.08935149234732,0.00036016261583426967,0.1569901467491096,0.33042537384236353,1.792787075741824,0.224098384467728,0.0,0.06875,0.10625
