global_mse,global_psnr,global_ssim,global_ms_ssim,full_lpips,patch_ssim_mean,patch_ssim_median,patch_ssim_p10,patch_ssim_bottom10_mean,patch_ssim_min,ssim_tail_gap,patch_lpips_top10_mean,patch_lpips_max,patch_mse_top25,patch_mse_p95,top25_local_psnr,gini,cv,top10_over_mean,top10_energy_share,ciede2000_global,ciede2000_patch_mean,ciede2000_top10,ciede2000_p95,ciede2000_max,signed_cielab_da,signed_cielab_db,global_oklab,global_chroma,signed_oklab_da,signed_oklab_db,ber100,ber70,ber50,ber40,ber30,method,run,split
0.0002386422865674831,36.22252598403608,0.9529486978054047,0.9841176509857178,0.002233172047417611,0.946225563287735,0.9532694363594055,0.9067967921495438,0.8946194005012512,0.8881666398048401,0.058650035858154294,0.0012380948237841949,0.0014414117328124122,0.00029908675380283965,0.0003108426282415167,35.42592541021401,0.10093777436212466,0.18430729362648562,1.321218372979475,0.16515229662243439,3.6546008157730103,3.7086995220184327,5.31437578201294,5.207601919174194,7.275265254974365,-0.3653353634849191,0.4219034832715988,0.013447551056742668,0.01113393809646368,-0.000775539324276906,0.0011470444161386694,0.0,0.0,0.015875,0.043500000000000004,0.111,Global continuation,controlled_seed17_global_continuation,validation
0.00022852764726849273,36.41061251481177,0.9549817669391633,0.9848390316963196,0.0021406502730678765,0.9484557402133942,0.9547372257709503,0.9113815903663636,0.9002503621578216,0.8942492294311524,0.05448686361312866,0.0011964621319202706,0.001373138676281087,0.0002833179061417468,0.00029455477531882936,35.65298752384227,0.0945688821649359,0.1730518978299311,1.3032616617384094,0.16290770771730118,3.598625340461731,3.6503835201263426,5.23032925605774,5.124217739105225,7.198252573013305,-0.40542577117681505,0.44898725565522907,0.013246854282915593,0.010952965766191482,-0.0008869298216450261,0.0011959871763247065,0.0,0.0,0.015875,0.04356249999999999,0.111,Hard16 stride8 Top10 (incumbent),controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50,validation
0.00021626202127663418,36.650197422261435,0.9573958849906922,0.9856502783298492,0.0019409441447351128,0.9511777949333191,0.9570740556716919,0.9161126041412353,0.9055724763870239,0.8998491406440735,0.05150157928466797,0.0010591301321983338,0.0012217569630593062,0.00026975199551088736,0.0002808161173015833,35.87987106106152,0.09730342309060305,0.17826253606123366,1.3130970558995068,0.16413713198743834,3.465416603088379,3.5146257162094114,5.051264009475708,4.946861574649811,6.990734310150146,-0.34389148142188786,0.42317700423300264,0.012675151061266661,0.010564239826053382,-0.0007423906851727225,0.0011402686705696396,0.0,0.0,0.015875,0.04374999999999999,0.1108125,Hard16 stride8 Top10 + global OKLab,seed17_crop_hard16_stride8_top10_global_oklab_g12p5,validation
