global_psnr,global_ssim,global_ms_ssim,full_lpips,top25_local_psnr,patch_mse_p95,gini,cv,top10_over_mean,top10_energy_share,patch_ssim_bottom10_mean,patch_lpips_top10_mean,ssim_tail_gap,ber100,ber70,ber50,ber40,ber30,method,run
36.26317237177012,0.9507593178749084,0.9830356705188751,0.0023495975974947214,35.52221250320571,0.000301653206042829,0.09500680981487682,0.17371794124870654,1.2957021820121541,0.16196277275151927,0.9022731411457062,0.0013612737925723195,0.04523777604103088,0.0,0.0,0.0014375,0.041625,0.113125,Global continuation (RGB image weight 1),controlled_seed17_global_continuation
36.41814692070783,0.9523128223419189,0.9835997068881989,0.002200141539797187,35.71604453404095,0.0002876246102823643,0.08903097445489207,0.1630079855489108,1.2783840303111333,0.15979800378889167,0.905231522321701,0.001294618317624554,0.043972662687301635,0.0,0.0,0.0015625,0.0416875,0.1131875,"Hard MSE, patch16 / stride16 / Top25%",controlled_seed17_hard_p16_t25_l50
36.4453290156972,0.9526311671733856,0.9837127852439881,0.0022050264221616087,35.7474901729142,0.0002856056954624364,0.08860419002949586,0.16224435576844445,1.2770767480886747,0.15963459351108433,0.905780256986618,0.0012990431545767934,0.043738892078399656,0.0,0.0,0.0015625,0.0415625,0.1131875,"Hard MSE, patch16 / stride8 / Top25%",controlled_seed17_hard_patch16_stride8_top25_weight50
36.442300092307796,0.9525411605834961,0.983689626455307,0.0022151767974719406,35.75437558818228,0.0002844551339512691,0.08689696953419754,0.15901484164763477,1.2709213444500924,0.15886516805626155,0.9055037391185761,0.0013661440461874008,0.0439659583568573,0.0,0.0,0.0015,0.0418125,0.1129375,"Hard MSE, patch16 / stride8 / Top10% (main)",controlled_seed17_hard_patch16_stride8_top10_global_weight50_local_weight50
36.35029665375834,0.9515872001647949,0.9833556258678436,0.0022110021417029203,35.646695843044455,0.00029191776367952114,0.08909148689375808,0.16295014949911668,1.2776493290646338,0.15970616613307922,0.9037088334560395,0.0013100680103525519,0.04473021388053894,0.0,0.0,0.0015,0.0415,0.113375,"Soft normalized weighting, patch16 / stride16 / T=0.25",controlled_seed17_soft_p16_t025_l50
36.391393691629524,0.9520690834522247,0.9835161340236663,0.0021984870079904796,35.688070252426094,0.0002894157561240718,0.08911898172481586,0.16316644364839095,1.2787026291612902,0.15983782864516127,0.9047365272045136,0.0012892798241227865,0.044211074113845825,0.0,0.0,0.0014375,0.0416875,0.1130625,"Multi-scale hard Top25%, patch16/stride16 (0.7) + patch32/stride32 (0.3)",controlled_seed17_multiscale_patch16_patch32_top25_weight70_weight30_global_weight50_local_weight50
35.90315964622671,0.9463460397720337,0.9815324926376343,0.002351492908783257,35.21018881868151,0.00032111887201608625,0.08673108733927753,0.15852823832407623,1.2686793443091182,0.15858491803863978,0.8937544345855712,0.0012972262816037983,0.04910263419151306,0.0,0.0,0.0014375,0.0414375,0.1129375,"Excess, patch16 / stride16 / threshold1 / scale3",controlled_seed17_excess_patch16_stride16_global_weight50_local_weight50
36.33280114045733,0.9520169615745544,0.9834727442264557,0.002199208193924278,35.624195133197325,0.00029332662983506453,0.0894097003549509,0.16346451738094392,1.27881716021333,0.15985214502666625,0.9052158403396606,0.0012131960917031392,0.04359618186950684,0.0,0.0,0.0015,0.041625,0.1134375,"Gradient-aware MSE, patch16 / stride8 / Top10% / alpha2",seed17_contentaware_gradient_patch16_stride8_top10_alpha2_global0.5_local0.5
